run_id,game_date,player_name,team_abbreviation,matchup,prop_type,market_family,market_profile,market_profile_label,side,line,price,proj,diff,diff_abs,diff_ratio,edge_pct,edge_score,model_mae,model_key,min_l5,candidate_basic,micro_line_final,line_min_ok,consistency_joya,main_eligible,radar_only,hit_l5,n_l5,hit_l10,n_l10,hr_l5,hr_l10,hr_text,quality,bucket
ludo_20260613_131701_d14022,2026-06-13,Mikal Bridges,NYK,San Antonio Spurs @ New York Knicks,3PT,MAIN,SCORING_RESULT,Anotación / resultado,UNDER,1.5,1.48,1.29306960105896,-0.20693039894104,0.20693039894104,0.23733272042784725,13.7953599294027,0.237332720427847,0.8719,3PT,33.4400005340576,False,False,True,False,False,False,4,5,7,10,0.8,0.7,4/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Josh Hart,NYK,San Antonio Spurs @ New York Knicks,STL+BLK,OTHER,DEFENSIVE_RISK,Defensivos volátiles,OVER,1.5,1.89,1.66701853275299,0.167018532752991,0.167018532752991,0.18289370647502298,11.1345688501994,0.182893706475023,0.9132,STL+BLK,27.6400005340576,False,False,True,False,False,True,4,5,7,10,0.8,0.7,4/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Keldon Johnson,SAS,San Antonio Spurs @ New York Knicks,PRA,MAIN,COMBO_TOTAL,Combinadas estadísticas,UNDER,13.5,1.37,12.781982421875,-0.718017578125,0.718017578125,0.11796112604527756,5.31864872685185,0.117961126045278,6.0869,PRA,14.9,False,False,True,False,False,False,4,5,7,10,0.8,0.7,4/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Devin Vassell,SAS,San Antonio Spurs @ New York Knicks,RA,MAIN,COMBO_TOTAL,Combinadas estadísticas,OVER,7.5,1.89,7.78196239471436,0.281962394714355,0.281962394714355,0.10763155884809522,3.75949859619141,0.107631558848095,2.6197,RA,34.3199996948242,False,False,True,False,False,False,4,5,7,10,0.8,0.7,4/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Keldon Johnson,SAS,San Antonio Spurs @ New York Knicks,PTS,MAIN,SCORING_RESULT,Anotación / resultado,UNDER,9.5,1.31,9.07956314086914,-0.420436859130859,0.420436859130859,0.09134570124728074,4.42565114874589,0.0913457012472808,4.6027,PTS,14.9,False,False,True,False,False,False,4,5,7,10,0.8,0.7,4/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Karl-Anthony Towns,NYK,San Antonio Spurs @ New York Knicks,FG3A,TECH,VOLUME_SAFE,Volumen seguro,UNDER,3.5,1.71,3.49665069580078,-0.00334930419921875,0.00334930419921875,0.002262890479845112,0.0956944056919643,0.00226289047984511,1.4801,FG3A,33.7000007629395,False,False,True,False,False,False,4,5,7,10,0.8,0.7,4/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,De'Aaron Fox,SAS,San Antonio Spurs @ New York Knicks,AST,MAIN,COUNTING_STABLE,Conteos estables,UNDER,7.5,1.35,,,,0.0,,0.0,,AST_FALLBACK,33.9400005340576,False,False,True,False,False,False,4,5,7,10,0.8,0.7,4/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Jalen Brunson,NYK,San Antonio Spurs @ New York Knicks,AST,MAIN,COUNTING_STABLE,Conteos estables,UNDER,6.5,1.57,,,,0.0,,0.0,,AST_FALLBACK,36.4599994659424,False,False,True,False,False,False,4,5,7,10,0.8,0.7,4/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Victor Wembanyama,SAS,San Antonio Spurs @ New York Knicks,AST,MAIN,COUNTING_STABLE,Conteos estables,UNDER,3.5,1.59,,,,0.0,,0.0,,AST_FALLBACK,37.4200000762939,False,False,True,False,False,False,4,5,7,10,0.8,0.7,4/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Luke Kornet,SAS,San Antonio Spurs @ New York Knicks,AST,MAIN,COUNTING_STABLE,Conteos estables,UNDER,0.5,1.51,,,,0.0,,0.0,,AST_FALLBACK,9.34000005722046,False,True,False,False,False,False,4,5,7,10,0.8,0.7,4/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Jordan Clarkson,NYK,San Antonio Spurs @ New York Knicks,AST,MAIN,COUNTING_STABLE,Conteos estables,UNDER,0.5,1.42,,,,0.0,,0.0,,AST_FALLBACK,7.4800000667572,False,True,False,False,False,False,4,5,7,10,0.8,0.7,4/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Mikal Bridges,NYK,San Antonio Spurs @ New York Knicks,FGM,MAIN,SCORING_RESULT,Anotación / resultado,UNDER,7.5,1.06,5.60408115386963,-1.89591884613037,1.89591884613037,1.0687856396247646,25.2789179484049,1.06878563962477,1.7739,FGM,33.4400005340576,True,False,True,False,False,False,4,5,6,10,0.8,0.6,4/5 | 6/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Jordan Clarkson,NYK,San Antonio Spurs @ New York Knicks,FG3A,TECH,VOLUME_SAFE,Volumen seguro,OVER,0.5,1.7,1.89106178283691,1.39106178283691,1.39106178283691,0.9398431071122966,278.212356567383,0.939843107112299,1.4801,FG3A,7.4800000667572,False,False,False,False,False,False,4,5,6,10,0.8,0.6,4/5 | 6/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Julian Champagnie,SAS,San Antonio Spurs @ New York Knicks,FTA,TECH,VOLUME_SAFE,Volumen seguro,OVER,0.5,1.97,1.65137326717377,1.15137326717377,1.15137326717377,0.7149166514584104,230.274653434753,0.714916651458409,1.6105,FTA,31.3000003814697,True,True,True,False,False,False,4,5,6,10,0.8,0.6,4/5 | 6/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Julian Champagnie,SAS,San Antonio Spurs @ New York Knicks,FTM,MAIN,SCORING_RESULT,Anotación / resultado,OVER,0.5,2.03,1.30018556118011,0.800185561180115,0.800185561180115,0.603185256430058,160.037112236023,0.603185256430058,1.3266,FTM,31.3000003814697,True,True,True,False,False,False,4,5,6,10,0.8,0.6,4/5 | 6/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Victor Wembanyama,SAS,San Antonio Spurs @ New York Knicks,3PT,MAIN,SCORING_RESULT,Anotación / resultado,UNDER,2.5,1.44,2.08666110038757,-0.413338899612427,0.413338899612427,0.47406686502170775,16.5335559844971,0.474066865021707,0.8719,3PT,37.4200000762939,False,False,True,False,False,False,4,5,6,10,0.8,0.6,4/5 | 6/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,De'Aaron Fox,SAS,San Antonio Spurs @ New York Knicks,PA,MAIN,COMBO_TOTAL,Combinadas estadísticas,OVER,19.5,1.54,21.7062797546387,2.20627975463867,2.20627975463867,0.43472636098572837,11.3142551519932,0.434726360985729,5.0751,PA,33.9400005340576,False,False,True,False,False,False,4,5,6,10,0.8,0.6,4/5 | 6/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Stephon Castle,SAS,San Antonio Spurs @ New York Knicks,RA,MAIN,COMBO_TOTAL,Combinadas estadísticas,UNDER,11.5,1.75,10.3681859970093,-1.13181400299072,1.13181400299072,0.4320395476545864,9.8418608955715,0.432039547654587,2.6197,RA,33.5400005340576,False,False,True,False,False,False,4,5,6,10,0.8,0.6,4/5 | 6/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Josh Hart,NYK,San Antonio Spurs @ New York Knicks,PTS,MAIN,SCORING_RESULT,Anotación / resultado,UNDER,12.5,1.28,10.7569751739502,-1.7430248260498,1.7430248260498,0.37869616226341063,13.9441986083984,0.378696162263412,4.6027,PTS,27.6400005340576,False,False,True,False,False,False,4,5,6,10,0.8,0.6,4/5 | 6/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Keldon Johnson,SAS,San Antonio Spurs @ New York Knicks,STL+BLK,OTHER,DEFENSIVE_RISK,Defensivos volátiles,OVER,0.5,1.83,0.781715095043182,0.281715095043182,0.281715095043182,0.3084922197143911,56.3430190086365,0.308492219714392,0.9132,STL+BLK,14.9,False,True,True,False,False,True,4,5,6,10,0.8,0.6,4/5 | 6/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,De'Aaron Fox,SAS,San Antonio Spurs @ New York Knicks,REB,MAIN,COUNTING_STABLE,Conteos estables,UNDER,4.5,1.37,4.00334930419922,-0.496650695800781,0.496650695800781,0.25995849034325097,11.0366821289062,0.259958490343251,1.9105,REB,33.9400005340576,False,False,True,False,False,False,4,5,6,10,0.8,0.6,4/5 | 6/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Stephon Castle,SAS,San Antonio Spurs @ New York Knicks,STL+BLK,OTHER,DEFENSIVE_RISK,Defensivos volátiles,UNDER,1.5,1.52,1.32447648048401,-0.175523519515991,0.175523519515991,0.19220709539639835,11.7015679677327,0.192207095396399,0.9132,STL+BLK,33.5400005340576,False,False,True,False,False,True,4,5,6,10,0.8,0.6,4/5 | 6/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Devin Vassell,SAS,San Antonio Spurs @ New York Knicks,REB,MAIN,COUNTING_STABLE,Conteos estables,OVER,4.5,1.64,4.71801853179932,0.218018531799316,0.218018531799316,0.1141159548805632,4.84485626220703,0.114115954880563,1.9105,REB,34.3199996948242,False,False,True,False,False,False,4,5,6,10,0.8,0.6,4/5 | 6/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Keldon Johnson,SAS,San Antonio Spurs @ New York Knicks,STL,OTHER,DEFENSIVE_RISK,Defensivos volátiles,OVER,0.5,2.06,0.578658699989319,0.0786586999893188,0.0786586999893188,0.11259476093518295,15.7317399978638,0.112594760935183,0.6986,STL,14.9,False,True,True,False,False,True,4,5,6,10,0.8,0.6,4/5 | 6/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Julian Champagnie,SAS,San Antonio Spurs @ New York Knicks,STL+BLK,OTHER,DEFENSIVE_RISK,Defensivos volátiles,UNDER,1.5,1.62,1.4528249502182,-0.0471750497817993,0.0471750497817993,0.05165905582763831,3.14500331878662,0.0516590558276383,0.9132,STL+BLK,31.3000003814697,False,False,True,False,False,True,4,5,6,10,0.8,0.6,4/5 | 6/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Stephon Castle,SAS,San Antonio Spurs @ New York Knicks,PA,MAIN,COMBO_TOTAL,Combinadas estadísticas,UNDER,24.5,1.56,24.2478847503662,-0.252115249633789,0.252115249633789,0.04967690284601072,1.02904183523996,0.0496769028460107,5.0751,PA,33.5400005340576,False,False,True,False,False,False,4,5,6,10,0.8,0.6,4/5 | 6/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Jose Alvarado,NYK,San Antonio Spurs @ New York Knicks,PA,MAIN,COMBO_TOTAL,Combinadas estadísticas,OVER,4.5,1.51,7.66762828826904,3.16762828826904,3.16762828826904,0.6241509109710233,70.3917397393121,0.624150910971024,5.0751,PA,9.54000005722046,False,True,False,False,False,False,4,5,5,10,0.8,0.5,4/5 | 5/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,OG Anunoby,NYK,San Antonio Spurs @ New York Knicks,FGA,TECH,VOLUME_SAFE,Volumen seguro,OVER,10.5,1.2,11.4696807861328,0.969680786132812,0.969680786132812,0.34596859787812617,9.23505510602679,0.345968597878126,2.8028,FGA,32.7,False,False,True,False,False,False,4,5,5,10,0.8,0.5,4/5 | 5/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Jose Alvarado,NYK,San Antonio Spurs @ New York Knicks,REB,MAIN,COUNTING_STABLE,Conteos estables,OVER,1.5,1.88,2.02868986129761,0.528689861297607,0.528689861297607,0.27672853247715623,35.2459907531738,0.276728532477156,1.9105,REB,9.54000005722046,False,False,True,False,False,False,4,5,5,10,0.8,0.5,4/5 | 5/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Dylan Harper,SAS,San Antonio Spurs @ New York Knicks,PTS,MAIN,SCORING_RESULT,Anotación / resultado,OVER,12.5,1.43,13.6268491744995,1.12684917449951,1.12684917449951,0.2448235110912095,9.01479339599609,0.24482351109121,4.6027,PTS,28.1799999237061,False,False,True,False,False,False,4,5,5,10,0.8,0.5,4/5 | 5/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Jose Alvarado,NYK,San Antonio Spurs @ New York Knicks,RA,MAIN,COMBO_TOTAL,Combinadas estadísticas,OVER,3.5,1.92,3.73968625068665,0.239686250686646,0.239686250686646,0.09149377817561019,6.84817859104701,0.09149377817561,2.6197,RA,9.54000005722046,False,True,True,False,False,False,4,5,5,10,0.8,0.5,4/5 | 5/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Josh Hart,NYK,San Antonio Spurs @ New York Knicks,PR,MAIN,COMBO_TOTAL,Combinadas estadísticas,UNDER,19.5,1.53,19.1654090881348,-0.334590911865234,0.334590911865234,0.059878827421388385,1.71585083007812,0.0598788274213885,5.5878,PR,27.6400005340576,False,False,True,False,False,False,4,5,4,10,0.8,0.4,4/5 | 4/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Josh Hart,NYK,San Antonio Spurs @ New York Knicks,FGM,MAIN,SCORING_RESULT,Anotación / resultado,OVER,1.5,1.15,4.05499792098999,2.55499792098999,2.55499792098999,1.440328046107441,170.333194732666,1.44032804610744,1.7739,FGM,27.6400005340576,True,True,True,False,False,False,3,5,8,10,0.6,0.8,3/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Josh Hart,NYK,San Antonio Spurs @ New York Knicks,FGA,TECH,VOLUME_SAFE,Volumen seguro,OVER,4.5,1.09,8.47926712036133,3.97926712036133,3.97926712036133,1.4197470816188562,88.4281582302517,1.41974708161886,2.8028,FGA,27.6400005340576,True,False,True,False,False,False,3,5,8,10,0.6,0.8,3/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Miles McBride,NYK,San Antonio Spurs @ New York Knicks,PRA,MAIN,COMBO_TOTAL,Combinadas estadísticas,OVER,2.5,1.4,10.7922887802124,8.2922887802124,8.2922887802124,1.3623172354092232,331.691551208496,1.36231723540922,6.0869,PRA,15.5,True,True,False,False,False,False,3,5,8,10,0.6,0.8,3/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Jordan Clarkson,NYK,San Antonio Spurs @ New York Knicks,PTS,MAIN,SCORING_RESULT,Anotación / resultado,OVER,0.5,1.46,6.52236080169678,6.02236080169678,6.02236080169678,1.3084408720309342,1204.47216033936,1.30844087203093,4.6027,PTS,7.4800000667572,False,True,False,False,False,False,3,5,8,10,0.6,0.8,3/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Mikal Bridges,NYK,San Antonio Spurs @ New York Knicks,PTS,MAIN,SCORING_RESULT,Anotación / resultado,OVER,8.5,1.39,14.4105968475342,5.91059684753418,5.91059684753418,1.284158612886823,69.5364335004021,1.28415861288682,4.6027,PTS,33.4400005340576,True,False,True,False,False,False,3,5,8,10,0.6,0.8,3/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Jordan Clarkson,NYK,San Antonio Spurs @ New York Knicks,PRA,MAIN,COMBO_TOTAL,Combinadas estadísticas,OVER,1.5,1.37,9.07531070709229,7.57531070709229,7.57531070709229,1.2445268867719677,505.020713806152,1.24452688677197,6.0869,PRA,7.4800000667572,False,True,False,False,False,False,3,5,8,10,0.6,0.8,3/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Jordan Clarkson,NYK,San Antonio Spurs @ New York Knicks,FGM,MAIN,SCORING_RESULT,Anotación / resultado,OVER,0.5,1.57,2.25468754768372,1.75468754768372,1.75468754768372,0.9891693712631603,350.937509536743,0.989169371263158,1.7739,FGM,7.4800000667572,False,True,False,False,False,False,3,5,8,10,0.6,0.8,3/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,OG Anunoby,NYK,San Antonio Spurs @ New York Knicks,PF,OTHER,COUNTING_RISK,Conteos de riesgo,UNDER,3.5,1.65,2.50136041641235,-0.998639583587646,0.998639583587646,0.934181088482363,28.5325595310756,0.934181088482363,1.069,PF,32.7,True,False,True,False,False,True,3,5,8,10,0.6,0.8,3/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Jordan Clarkson,NYK,San Antonio Spurs @ New York Knicks,PR,MAIN,COMBO_TOTAL,Combinadas estadísticas,OVER,2.5,1.63,7.60164070129395,5.10164070129395,5.10164070129395,0.9129962957324796,204.065628051758,0.912996295732479,5.5878,PR,7.4800000667572,False,True,False,False,False,False,3,5,8,10,0.6,0.8,3/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Josh Hart,NYK,San Antonio Spurs @ New York Knicks,PR,MAIN,COMBO_TOTAL,Combinadas estadísticas,OVER,15.5,1.53,19.1654090881348,3.66540908813477,3.66540908813477,0.6559664068389653,23.6478005686114,0.655966406838964,5.5878,PR,27.6400005340576,True,False,True,False,False,False,3,5,8,10,0.6,0.8,3/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Josh Hart,NYK,San Antonio Spurs @ New York Knicks,RA,MAIN,COMBO_TOTAL,Combinadas estadísticas,UNDER,14.5,1.51,12.9727172851562,-1.52728271484375,1.52728271484375,0.5829990895307668,10.5329842403017,0.582999089530767,2.6197,RA,27.6400005340576,True,False,True,False,False,False,3,5,8,10,0.6,0.8,3/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Stephon Castle,SAS,San Antonio Spurs @ New York Knicks,REB,MAIN,COUNTING_STABLE,Conteos estables,UNDER,5.5,1.57,4.6433744430542,-0.856625556945801,0.856625556945801,0.4483776796366401,15.5750101262873,0.44837767963664,1.9105,REB,33.5400005340576,False,False,True,False,False,False,3,5,8,10,0.6,0.8,3/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Jordan Clarkson,NYK,San Antonio Spurs @ New York Knicks,FGA,TECH,VOLUME_SAFE,Volumen seguro,UNDER,5.5,1.15,4.39987373352051,-1.10012626647949,1.10012626647949,0.3925097283000892,20.0022957541726,0.39250972830009,2.8028,FGA,7.4800000667572,False,False,True,False,False,False,3,5,8,10,0.6,0.8,3/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Jose Alvarado,NYK,San Antonio Spurs @ New York Knicks,PF,OTHER,COUNTING_RISK,Conteos de riesgo,UNDER,1.5,1.68,1.38148248195648,-0.118517518043518,0.118517518043518,0.11086765018102714,7.90116786956787,0.110867650181027,1.069,PF,9.54000005722046,False,False,True,False,False,True,3,5,8,10,0.6,0.8,3/5 | 8/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Miles McBride,NYK,San Antonio Spurs @ New York Knicks,PTS,MAIN,SCORING_RESULT,Anotación / resultado,OVER,0.5,1.4,6.80628538131714,6.30628538131714,6.30628538131714,1.370127399421457,1261.25707626343,1.37012739942146,4.6027,PTS,15.5,True,True,False,False,False,False,3,5,7,10,0.6,0.7,3/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Josh Hart,NYK,San Antonio Spurs @ New York Knicks,3PT,MAIN,SCORING_RESULT,Anotación / resultado,OVER,0.5,1.31,1.61563670635223,1.11563670635223,1.11563670635223,1.279546629604576,223.127341270447,1.27954662960458,0.8719,3PT,27.6400005340576,True,False,True,False,False,False,3,5,7,10,0.6,0.7,3/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,OG Anunoby,NYK,San Antonio Spurs @ New York Knicks,FGM,MAIN,SCORING_RESULT,Anotación / resultado,UNDER,8.5,1.15,6.29928588867188,-2.20071411132812,2.20071411132812,1.2406077633057784,25.8907542509191,1.24060776330578,1.7739,FGM,32.7,True,False,True,False,False,False,3,5,7,10,0.6,0.7,3/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Landry Shamet,NYK,San Antonio Spurs @ New York Knicks,PTS,MAIN,SCORING_RESULT,Anotación / resultado,OVER,3.5,1.3,8.98471450805664,5.48471450805664,5.48471450805664,1.1916298059957504,156.706128801618,1.19162980599575,4.6027,PTS,26.7,True,True,False,False,False,False,3,5,7,10,0.6,0.7,3/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Miles McBride,NYK,San Antonio Spurs @ New York Knicks,FGM,MAIN,SCORING_RESULT,Anotación / resultado,OVER,0.5,1.47,2.431227684021,1.931227684021,1.931227684021,1.0886902779305485,386.245536804199,1.08869027793055,1.7739,FGM,15.5,True,True,False,False,False,False,3,5,7,10,0.6,0.7,3/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Miles McBride,NYK,San Antonio Spurs @ New York Knicks,3PT,MAIN,SCORING_RESULT,Anotación / resultado,OVER,0.5,1.89,1.40454816818237,0.904548168182373,0.904548168182373,1.0374448539768013,180.909633636475,1.0374448539768,0.8719,3PT,15.5,True,False,True,False,False,False,3,5,7,10,0.6,0.7,3/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Miles McBride,NYK,San Antonio Spurs @ New York Knicks,PA,MAIN,COMBO_TOTAL,Combinadas estadísticas,OVER,3.5,1.94,8.65705299377441,5.15705299377441,5.15705299377441,1.0161480549692439,147.344371250698,1.01614805496924,5.0751,PA,15.5,True,True,False,False,False,False,3,5,7,10,0.6,0.7,3/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Karl-Anthony Towns,NYK,San Antonio Spurs @ New York Knicks,3PT,MAIN,SCORING_RESULT,Anotación / resultado,OVER,0.5,1.35,1.37747323513031,0.87747323513031,0.87747323513031,1.006392057724865,175.494647026062,1.00639205772487,0.8719,3PT,33.7000007629395,True,False,True,False,False,False,3,5,7,10,0.6,0.7,3/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,OG Anunoby,NYK,San Antonio Spurs @ New York Knicks,PTS,MAIN,SCORING_RESULT,Anotación / resultado,UNDER,22.5,1.35,18.3264923095703,-4.17350769042969,4.17350769042969,0.9067520564950334,18.5489230685764,0.906752056495033,4.6027,PTS,32.7,True,False,True,False,False,False,3,5,7,10,0.6,0.7,3/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Miles McBride,NYK,San Antonio Spurs @ New York Knicks,PF,OTHER,COUNTING_RISK,Conteos de riesgo,OVER,0.5,1.7,1.4472873210907,0.947287321090698,0.947287321090698,0.8861434247808214,189.45746421814,0.886143424780822,1.069,PF,15.5,True,False,False,False,False,True,3,5,7,10,0.6,0.7,3/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Luke Kornet,SAS,San Antonio Spurs @ New York Knicks,PRA,MAIN,COMBO_TOTAL,Combinadas estadísticas,OVER,2.5,1.35,7.85612154006958,5.35612154006958,5.35612154006958,0.8799424239053673,214.244861602783,0.879942423905367,6.0869,PRA,9.34000005722046,False,True,False,False,False,False,3,5,7,10,0.6,0.7,3/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Keldon Johnson,SAS,San Antonio Spurs @ New York Knicks,PRA,MAIN,COMBO_TOTAL,Combinadas estadísticas,OVER,7.5,1.38,12.781982421875,5.281982421875,5.281982421875,0.8677623128152262,70.4264322916667,0.867762312815226,6.0869,PRA,14.9,False,False,False,False,False,False,3,5,7,10,0.6,0.7,3/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Luke Kornet,SAS,San Antonio Spurs @ New York Knicks,PR,MAIN,COMBO_TOTAL,Combinadas estadísticas,OVER,3.5,1.72,7.6946268081665,4.1946268081665,4.1946268081665,0.7506759025316763,119.846480233329,0.750675902531677,5.5878,PR,9.34000005722046,False,True,False,False,False,False,3,5,7,10,0.6,0.7,3/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,OG Anunoby,NYK,San Antonio Spurs @ New York Knicks,FG3A,TECH,VOLUME_SAFE,Volumen seguro,UNDER,6.5,1.96,5.42750787734985,-1.07249212265015,1.07249212265015,0.7246078796366124,16.4998788100023,0.72460787963661,1.4801,FG3A,32.7,True,False,True,False,False,False,3,5,7,10,0.6,0.7,3/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Miles McBride,NYK,San Antonio Spurs @ New York Knicks,RA,MAIN,COMBO_TOTAL,Combinadas estadísticas,OVER,1.5,2.05,3.39413833618164,1.89413833618164,1.89413833618164,0.7230363538503035,126.275889078776,0.723036353850304,2.6197,RA,15.5,True,True,False,False,False,False,3,5,7,10,0.6,0.7,3/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Landry Shamet,NYK,San Antonio Spurs @ New York Knicks,PA,MAIN,COMBO_TOTAL,Combinadas estadísticas,OVER,7.5,1.77,11.159107208252,3.65910720825195,3.65910720825195,0.720992139711917,48.788096110026,0.720992139711918,5.0751,PA,26.7,True,False,True,False,False,False,3,5,7,10,0.6,0.7,3/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Julian Champagnie,SAS,San Antonio Spurs @ New York Knicks,PA,MAIN,COMBO_TOTAL,Combinadas estadísticas,OVER,9.5,1.54,13.0002450942993,3.50024509429932,3.50024509429932,0.6896898769086954,36.8446852031507,0.689689876908695,5.0751,PA,31.3000003814697,True,False,True,False,False,False,3,5,7,10,0.6,0.7,3/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Landry Shamet,NYK,San Antonio Spurs @ New York Knicks,PR,MAIN,COMBO_TOTAL,Combinadas estadísticas,OVER,8.5,1.9,12.2763767242432,3.77637672424316,3.77637672424316,0.6758253202052973,44.4279614616843,0.675825320205298,5.5878,PR,26.7,True,False,True,False,False,False,3,5,7,10,0.6,0.7,3/5 | 7/10,DESCARTAR,DESCARTADO
ludo_20260613_131701_d14022,2026-06-13,Jordan Clarkson,NYK,San Antonio Spurs @ New York Knicks,PF,OTHER,COUNTING_RISK,Conteos de riesgo,OVER,0.5,1.72,1.21332406997681,0.713324069976807,0.713324069976807,0.6672816370222704,142.664813995361,0.66728163702227,1.069,PF,7.4800000667572,False,False,False,False,False,True,3,5,7,10,0.6,0.7,3/5 | 7/10,DESCARTAR,DESCARTADO
