game_id,team_id,team_abbreviation,team_name,season,season_type,wl,minutes,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,turnovers,pf,pts,plus_minus,updated_at
1022500048,1611661313,NYL,Liberty,2025,Regular Season,,200:00,26,61,0.426,10,28,0.357,24,30,0.8,8,28,36,15,10,3,13,23,86,8.0,2026-05-21T18:53:57.567413
1022500049,1611661317,PHX,Mercury,2025,Regular Season,,200:00,30,65,0.462,11,25,0.44,15,20,0.75,10,26,36,15,7,5,17,20,86,9.0,2026-05-21T18:53:57.567413
1022500049,1611661331,GSV,Valkyries,2025,Regular Season,,200:00,25,60,0.417,9,29,0.31,18,25,0.72,8,21,29,17,11,3,19,16,77,-9.0,2026-05-21T18:53:57.567413
1022500051,1611661320,LAS,Sparks,2025,Regular Season,,200:00,35,63,0.556,9,24,0.375,14,19,0.737,6,24,30,24,9,5,14,15,93,14.0,2026-05-21T18:53:57.567413
1022500051,1611661321,DAL,Wings,2025,Regular Season,,200:00,31,73,0.425,6,20,0.3,11,11,1.0,13,22,35,24,6,5,15,18,79,-14.0,2026-05-21T18:53:57.567413
1022500050,1611661323,CON,Sun,2025,Regular Season,,200:00,33,66,0.5,3,15,0.2,15,19,0.789,5,22,27,17,9,3,11,15,84,8.0,2026-05-21T18:53:57.567413
1022500050,1611661330,ATL,Dream,2025,Regular Season,,200:00,28,68,0.412,8,27,0.296,12,17,0.706,7,22,29,19,5,6,12,17,76,-8.0,2026-05-21T18:53:57.567413
1022500054,1611661328,SEA,Storm,2025,Regular Season,,200:00,32,66,0.485,12,22,0.545,13,17,0.765,9,22,31,22,4,4,11,15,89,12.0,2026-05-21T18:53:57.567413
1022500054,1611661317,PHX,Mercury,2025,Regular Season,,200:00,29,66,0.439,8,25,0.32,11,13,0.846,8,21,29,21,3,1,14,18,77,-12.0,2026-05-21T18:53:57.567413
1022500052,1611661319,LVA,Aces,2025,Regular Season,,200:00,22,62,0.355,6,25,0.24,18,25,0.72,7,24,31,11,5,2,13,14,68,-27.0,2026-05-21T18:53:57.567413
1022500052,1611661331,GSV,Valkyries,2025,Regular Season,,200:00,34,71,0.479,10,28,0.357,17,18,0.944,9,34,43,24,7,3,12,23,95,27.0,2026-05-21T18:53:57.567413
1022500053,1611661325,IND,Fever,2025,Regular Season,,200:00,27,59,0.458,11,27,0.407,14,18,0.778,9,23,32,20,9,4,14,18,79,27.0,2026-05-21T18:53:57.567413
1022500053,1611661329,CHI,Sky,2025,Regular Season,,200:00,18,56,0.321,3,15,0.2,13,19,0.684,11,19,30,11,5,4,19,22,52,-27.0,2026-05-21T18:53:57.567413
1022500056,1611661324,MIN,Lynx,2025,Regular Season,,200:00,29,67,0.433,13,31,0.419,10,14,0.714,8,29,37,25,12,11,6,18,81,16.0,2026-05-21T18:53:57.567413
1022500056,1611661321,DAL,Wings,2025,Regular Season,,200:00,19,65,0.292,8,24,0.333,19,23,0.826,13,28,41,14,3,3,15,16,65,-16.0,2026-05-21T18:53:57.567413
1022500055,1611661322,WAS,Mystics,2025,Regular Season,,200:00,36,63,0.571,6,18,0.333,26,37,0.703,12,30,42,24,8,0,15,16,104,37.0,2026-05-21T18:53:57.567413
1022500055,1611661323,CON,Sun,2025,Regular Season,,200:00,26,66,0.394,7,24,0.292,8,9,0.889,6,16,22,17,8,4,17,29,67,-37.0,2026-05-21T18:53:57.567413
1022500057,1611661320,LAS,Sparks,2025,Regular Season,,225:00,28,72,0.389,6,25,0.24,19,25,0.76,6,28,34,23,8,4,13,23,81,-8.0,2026-05-21T18:53:57.567413
1022500057,1611661331,GSV,Valkyries,2025,Regular Season,,225:00,32,80,0.4,5,32,0.156,20,23,0.87,17,32,49,20,8,5,13,25,89,8.0,2026-05-21T18:53:57.567413
1022500059,1611661313,NYL,Liberty,2025,Regular Season,,200:00,34,71,0.479,8,29,0.276,9,11,0.818,4,25,29,23,13,5,9,15,85,19.0,2026-05-21T18:53:57.567413
1022500059,1611661329,CHI,Sky,2025,Regular Season,,200:00,28,66,0.424,6,23,0.261,4,7,0.571,10,27,37,18,7,3,22,11,66,-19.0,2026-05-21T18:53:57.567413
1022500058,1611661325,IND,Fever,2025,Regular Season,,200:00,21,58,0.362,5,24,0.208,11,18,0.611,5,22,27,13,5,3,11,16,58,-19.0,2026-05-21T18:53:57.567413
1022500058,1611661330,ATL,Dream,2025,Regular Season,,200:00,31,66,0.47,5,22,0.227,10,15,0.667,10,34,44,21,7,4,12,22,77,19.0,2026-05-21T18:53:57.567413
1022500061,1611661317,PHX,Mercury,2025,Regular Season,,200:00,35,70,0.5,15,35,0.429,8,11,0.727,6,22,28,23,9,6,10,24,93,13.0,2026-05-21T18:53:57.567413
1022500061,1611661321,DAL,Wings,2025,Regular Season,,200:00,29,67,0.433,5,19,0.263,17,23,0.739,11,25,36,16,6,4,14,14,80,-13.0,2026-05-21T18:53:57.567413
1022500060,1611661319,LVA,Aces,2025,Regular Season,,200:00,27,72,0.375,9,35,0.257,26,29,0.897,9,19,28,12,8,4,9,24,89,-8.0,2026-05-21T18:53:57.567413
1022500060,1611661320,LAS,Sparks,2025,Regular Season,,200:00,33,58,0.569,9,20,0.45,22,27,0.815,4,34,38,24,5,1,15,26,97,8.0,2026-05-21T18:53:57.567413
1022500062,1611661328,SEA,Storm,2025,Regular Season,,200:00,39,69,0.565,7,18,0.389,9,15,0.6,8,26,34,30,9,3,10,14,94,10.0,2026-05-21T18:53:57.567413
1022500062,1611661324,MIN,Lynx,2025,Regular Season,,200:00,31,64,0.484,12,26,0.462,10,11,0.909,5,21,26,25,5,4,12,17,84,-10.0,2026-05-21T18:53:57.567413
1022500064,1611661319,LVA,Aces,2025,Regular Season,,200:00,26,62,0.419,10,29,0.345,26,28,0.929,10,26,36,15,10,4,18,12,88,4.0,2026-05-21T18:53:57.567413
1022500064,1611661321,DAL,Wings,2025,Regular Season,,200:00,33,70,0.471,8,20,0.4,10,11,0.909,8,21,29,24,10,2,15,20,84,-4.0,2026-05-21T18:53:57.567413
1022500063,1611661329,CHI,Sky,2025,Regular Season,,200:00,28,68,0.412,6,18,0.333,8,15,0.533,10,26,36,20,6,3,12,13,70,-18.0,2026-05-21T18:53:57.567413
1022500063,1611661330,ATL,Dream,2025,Regular Season,,200:00,32,70,0.457,12,37,0.324,12,17,0.706,12,27,39,21,5,6,12,18,88,18.0,2026-05-21T18:53:57.567413
1022500066,1611661313,NYL,Liberty,2025,Regular Season,,200:00,30,71,0.423,6,29,0.207,22,30,0.733,10,24,34,17,10,4,11,18,88,-14.0,2026-05-21T18:53:57.567413
1022500066,1611661325,IND,Fever,2025,Regular Season,,200:00,37,77,0.481,17,35,0.486,11,16,0.688,10,28,38,25,5,6,12,22,102,14.0,2026-05-21T18:53:57.567413
1022500065,1611661324,MIN,Lynx,2025,Regular Season,,200:00,41,72,0.569,12,29,0.414,7,10,0.7,6,21,27,30,9,10,9,23,101,23.0,2026-05-21T18:53:57.567413
1022500065,1611661320,LAS,Sparks,2025,Regular Season,,200:00,24,58,0.414,8,15,0.533,22,28,0.786,12,24,36,14,3,1,20,14,78,-23.0,2026-05-21T18:53:57.567413
1022500067,1611661328,SEA,Storm,2025,Regular Season,,200:00,25,62,0.403,8,26,0.308,12,14,0.857,3,17,20,19,11,5,16,15,70,-6.0,2026-05-21T18:53:57.567413
1022500067,1611661331,GSV,Valkyries,2025,Regular Season,,200:00,28,58,0.483,3,18,0.167,17,19,0.895,6,27,33,21,9,2,18,19,76,6.0,2026-05-21T18:53:57.567413
1022500070,1611661317,PHX,Mercury,2025,Regular Season,,200:00,28,73,0.384,9,32,0.281,11,12,0.917,14,22,36,22,10,4,12,18,76,6.0,2026-05-21T18:53:57.567413
1022500070,1611661319,LVA,Aces,2025,Regular Season,,200:00,23,64,0.359,9,28,0.321,15,16,0.938,11,27,38,14,6,4,19,13,70,-6.0,2026-05-21T18:53:57.567413
1022500069,1611661322,WAS,Mystics,2025,Regular Season,,200:00,18,61,0.295,3,17,0.176,17,23,0.739,8,27,35,12,5,2,13,14,56,-33.0,2026-05-21T18:53:57.567413
1022500069,1611661330,ATL,Dream,2025,Regular Season,,200:00,31,70,0.443,18,42,0.429,9,13,0.692,7,34,41,24,8,2,6,19,89,33.0,2026-05-21T18:53:57.567413
1022500068,1611661323,CON,Sun,2025,Regular Season,,200:00,25,64,0.391,8,22,0.364,8,12,0.667,10,22,32,15,9,2,12,17,66,-12.0,2026-05-21T18:53:57.567413
1022500068,1611661329,CHI,Sky,2025,Regular Season,,200:00,27,63,0.429,7,20,0.35,17,18,0.944,7,31,38,20,7,5,12,14,78,12.0,2026-05-21T18:53:57.567413
1022500072,1611661313,NYL,Liberty,2025,Regular Season,,200:00,31,71,0.437,7,22,0.318,17,20,0.85,9,28,37,19,8,3,12,15,86,5.0,2026-05-21T18:53:57.567413
1022500072,1611661330,ATL,Dream,2025,Regular Season,,200:00,29,67,0.433,12,28,0.429,11,11,1.0,7,24,31,23,7,7,12,17,81,-5.0,2026-05-21T18:53:57.567413
1022500075,1611661324,MIN,Lynx,2025,Regular Season,,200:00,29,76,0.382,5,23,0.217,13,17,0.765,14,26,40,20,8,4,8,12,76,14.0,2026-05-21T18:53:57.567413
1022500075,1611661319,LVA,Aces,2025,Regular Season,,200:00,23,64,0.359,9,24,0.375,7,9,0.778,8,26,34,18,4,4,17,21,62,-14.0,2026-05-21T18:53:57.567413
1022500076,1611661328,SEA,Storm,2025,Regular Season,,200:00,39,75,0.52,13,30,0.433,7,10,0.7,3,24,27,29,15,7,10,22,98,31.0,2026-05-21T18:53:57.567413
1022500076,1611661320,LAS,Sparks,2025,Regular Season,,200:00,21,64,0.328,6,22,0.273,19,23,0.826,13,29,42,14,7,4,22,12,67,-31.0,2026-05-21T18:53:57.567413
1022500074,1611661331,GSV,Valkyries,2025,Regular Season,,200:00,24,59,0.407,7,20,0.35,16,23,0.696,5,23,28,17,5,6,16,19,71,-9.0,2026-05-21T18:53:57.567413
1022500074,1611661321,DAL,Wings,2025,Regular Season,,200:00,29,74,0.392,7,27,0.259,15,19,0.789,13,26,39,23,12,6,11,20,80,9.0,2026-05-21T18:53:57.567413
1022500073,1611661322,WAS,Mystics,2025,Regular Season,,200:00,29,64,0.453,7,15,0.467,14,22,0.636,12,20,32,21,14,5,16,17,79,7.0,2026-05-21T18:53:57.567413
1022500073,1611661329,CHI,Sky,2025,Regular Season,,200:00,30,61,0.492,3,10,0.3,9,13,0.692,9,22,31,21,10,6,22,22,72,-7.0,2026-05-21T18:53:57.567413
1022500071,1611661325,IND,Fever,2025,Regular Season,,200:00,31,68,0.456,11,26,0.423,15,16,0.938,11,27,38,19,6,1,15,21,88,17.0,2026-05-21T18:53:57.567413
1022500071,1611661323,CON,Sun,2025,Regular Season,,200:00,25,64,0.391,3,21,0.143,18,20,0.9,10,17,27,15,8,4,12,22,71,-17.0,2026-05-21T18:53:57.567413
1022500077,1611661317,PHX,Mercury,2025,Regular Season,,200:00,26,64,0.406,8,23,0.348,23,27,0.852,12,29,41,18,9,5,12,20,83,8.0,2026-05-21T18:53:57.567413
1022500077,1611661323,CON,Sun,2025,Regular Season,,200:00,25,68,0.368,8,24,0.333,17,23,0.739,11,26,37,20,5,5,13,18,75,-8.0,2026-05-21T18:53:57.567413
1022500078,1611661317,PHX,Mercury,2025,Regular Season,,200:00,30,72,0.417,7,31,0.226,22,27,0.815,15,27,42,22,10,3,13,21,89,8.0,2026-05-21T18:53:57.567413
1022500078,1611661313,NYL,Liberty,2025,Regular Season,,200:00,26,61,0.426,8,26,0.308,21,25,0.84,6,26,32,19,8,2,19,22,81,-8.0,2026-05-21T18:53:57.567413
1022500079,1611661325,IND,Fever,2025,Regular Season,,200:00,29,66,0.439,8,29,0.276,11,12,0.917,5,30,35,20,3,3,16,22,77,-11.0,2026-05-21T18:53:57.567413
1022500079,1611661331,GSV,Valkyries,2025,Regular Season,,200:00,30,70,0.429,9,31,0.29,19,27,0.704,8,24,32,18,10,5,7,18,88,11.0,2026-05-21T18:53:57.567413
1022500082,1611661328,SEA,Storm,2025,Regular Season,,200:00,33,71,0.465,11,23,0.478,13,16,0.813,11,26,37,21,7,2,9,16,90,7.0,2026-05-21T18:53:57.567413
1022500082,1611661319,LVA,Aces,2025,Regular Season,,200:00,29,61,0.475,11,19,0.579,14,21,0.667,6,24,30,20,5,5,14,16,83,-7.0,2026-05-21T18:53:57.567413
1022500081,1611661321,DAL,Wings,2025,Regular Season,,200:00,29,67,0.433,4,16,0.25,24,30,0.8,17,25,42,23,7,1,17,21,86,3.0,2026-05-21T18:53:57.567413
1022500081,1611661323,CON,Sun,2025,Regular Season,,200:00,27,64,0.422,6,18,0.333,23,28,0.821,11,18,29,19,9,8,12,26,83,-3.0,2026-05-21T18:53:57.567413
1022500080,1611661322,WAS,Mystics,2025,Regular Season,,200:00,34,64,0.531,4,14,0.286,19,24,0.792,9,24,33,25,8,4,14,24,91,-1.0,2026-05-21T18:53:57.567413
1022500080,1611661330,ATL,Dream,2025,Regular Season,,200:00,31,63,0.492,8,22,0.364,22,24,0.917,4,20,24,23,5,4,9,19,92,1.0,2026-05-21T18:53:57.567413
1022500083,1611661317,PHX,Mercury,2025,Regular Season,,200:00,35,68,0.515,17,35,0.486,20,24,0.833,12,22,34,25,13,2,19,16,107,21.0,2026-05-21T18:53:57.567413
1022500083,1611661329,CHI,Sky,2025,Regular Season,,200:00,30,57,0.526,8,23,0.348,18,20,0.9,4,18,22,22,14,3,20,20,86,-21.0,2026-05-21T18:53:57.567413
1022500084,1611661324,MIN,Lynx,2025,Regular Season,,200:00,30,56,0.536,11,25,0.44,11,16,0.688,6,26,32,21,9,5,20,21,82,16.0,2026-05-21T18:53:57.567413
1022500084,1611661320,LAS,Sparks,2025,Regular Season,,200:00,24,65,0.369,7,31,0.226,11,16,0.688,9,17,26,13,7,3,15,17,66,-16.0,2026-05-21T18:53:57.567413
1022500088,1611661328,SEA,Storm,2025,Regular Season,,200:00,35,82,0.427,8,26,0.308,11,15,0.733,9,23,32,24,13,6,10,14,89,10.0,2026-05-21T18:53:57.567413
1022500088,1611661313,NYL,Liberty,2025,Regular Season,,200:00,28,63,0.444,8,24,0.333,15,16,0.938,7,32,39,21,7,7,20,14,79,-10.0,2026-05-21T18:53:57.567413
1022500087,1611661319,LVA,Aces,2025,Regular Season,,200:00,32,71,0.451,6,20,0.3,19,21,0.905,8,23,31,19,9,3,13,11,89,8.0,2026-05-21T18:53:57.567413
1022500087,1611661325,IND,Fever,2025,Regular Season,,200:00,34,70,0.486,6,23,0.261,7,9,0.778,9,24,33,23,9,1,16,17,81,-8.0,2026-05-21T18:53:57.567413
1022500086,1611661322,WAS,Mystics,2025,Regular Season,,225:00,28,62,0.452,7,15,0.467,28,41,0.683,9,24,33,23,11,4,16,27,91,3.0,2026-05-21T18:53:57.567413
1022500086,1611661321,DAL,Wings,2025,Regular Season,,225:00,27,72,0.375,8,25,0.32,26,32,0.813,12,26,38,16,8,6,17,33,88,-3.0,2026-05-21T18:53:57.567413
1022500089,1611661331,GSV,Valkyries,2025,Regular Season,,200:00,28,78,0.359,9,31,0.29,22,29,0.759,19,32,51,18,9,3,9,16,87,24.0,2026-05-21T18:53:57.567413
1022500089,1611661323,CON,Sun,2025,Regular Season,,200:00,20,66,0.303,7,24,0.292,16,21,0.762,10,25,35,14,4,10,13,23,63,-24.0,2026-05-21T18:53:57.567413
1022500085,1611661329,CHI,Sky,2025,Regular Season,,200:00,27,64,0.422,4,15,0.267,22,24,0.917,7,31,38,19,7,5,9,20,80,-13.0,2026-05-21T18:53:57.567413
1022500085,1611661330,ATL,Dream,2025,Regular Season,,200:00,28,66,0.424,16,33,0.485,21,30,0.7,7,29,36,21,7,6,9,15,93,13.0,2026-05-21T18:53:57.567413
1022500091,1611661320,LAS,Sparks,2025,Regular Season,,200:00,32,65,0.492,7,26,0.269,15,21,0.714,8,19,27,22,7,7,17,25,86,-11.0,2026-05-21T18:53:57.567413
1022500091,1611661329,CHI,Sky,2025,Regular Season,,200:00,33,74,0.446,6,18,0.333,25,33,0.758,12,24,36,23,8,3,11,17,97,11.0,2026-05-21T18:53:57.567413
1022500092,1611661321,DAL,Wings,2025,Regular Season,,200:00,25,66,0.379,2,13,0.154,16,18,0.889,12,32,44,14,6,5,8,17,68,13.0,2026-05-21T18:53:57.567413
1022500092,1611661330,ATL,Dream,2025,Regular Season,,200:00,15,64,0.234,7,34,0.206,18,25,0.72,12,25,37,10,6,3,9,15,55,-13.0,2026-05-21T18:53:57.567413
1022500090,1611661322,WAS,Mystics,2025,Regular Season,,200:00,27,73,0.37,5,13,0.385,9,12,0.75,14,26,40,17,10,1,14,18,68,4.0,2026-05-21T18:53:57.567413
1022500090,1611661324,MIN,Lynx,2025,Regular Season,,200:00,22,58,0.379,3,18,0.167,17,25,0.68,9,30,39,15,9,8,19,16,64,-4.0,2026-05-21T18:53:57.567413
1022500093,1611661328,SEA,Storm,2025,Regular Season,,200:00,29,62,0.468,8,28,0.286,20,25,0.8,7,14,21,17,8,7,17,20,86,-8.0,2026-05-21T18:53:57.567413
1022500093,1611661325,IND,Fever,2025,Regular Season,,200:00,36,71,0.507,8,24,0.333,14,16,0.875,15,23,38,18,10,1,15,21,94,8.0,2026-05-21T18:53:57.567413
1022500094,1611661313,NYL,Liberty,2025,Regular Season,,200:00,26,72,0.361,12,36,0.333,17,19,0.895,13,24,37,18,5,5,8,16,81,3.0,2026-05-21T18:53:57.567413
1022500094,1611661331,GSV,Valkyries,2025,Regular Season,,200:00,28,72,0.389,12,35,0.343,10,12,0.833,10,28,38,20,5,3,10,14,78,-3.0,2026-05-21T18:53:57.567413
1022500095,1611661319,LVA,Aces,2025,Regular Season,,200:00,30,70,0.429,11,28,0.393,14,16,0.875,10,35,45,18,6,7,15,14,85,26.0,2026-05-21T18:53:57.567413
1022500095,1611661323,CON,Sun,2025,Regular Season,,200:00,23,71,0.324,2,13,0.154,11,12,0.917,7,23,30,15,7,5,12,19,59,-26.0,2026-05-21T18:53:57.567413
1022500097,1611661322,WAS,Mystics,2025,Regular Season,,200:00,32,70,0.457,10,19,0.526,20,25,0.8,9,25,34,18,4,0,8,13,94,11.0,2026-05-21T18:53:57.567413
1022500097,1611661319,LVA,Aces,2025,Regular Season,,200:00,33,66,0.5,6,23,0.261,11,12,0.917,2,25,27,21,4,7,8,24,83,-11.0,2026-05-21T18:53:57.567413
1022500096,1611661320,LAS,Sparks,2025,Regular Season,,200:00,29,58,0.5,6,19,0.316,21,28,0.75,8,26,34,19,8,1,19,24,85,10.0,2026-05-21T18:53:57.567413
1022500096,1611661325,IND,Fever,2025,Regular Season,,200:00,23,63,0.365,7,28,0.25,22,28,0.786,10,21,31,13,14,2,13,22,75,-10.0,2026-05-21T18:53:57.567413
1022500101,1611661317,PHX,Mercury,2025,Regular Season,,200:00,41,78,0.526,18,39,0.462,6,7,0.857,10,26,36,30,7,1,12,17,106,15.0,2026-05-21T18:53:57.567413
1022500101,1611661313,NYL,Liberty,2025,Regular Season,,200:00,33,65,0.508,6,18,0.333,19,25,0.76,6,24,30,21,9,0,12,10,91,-15.0,2026-05-21T18:53:57.567413
1022500099,1611661325,IND,Fever,2025,Regular Season,,200:00,35,59,0.593,6,14,0.429,18,22,0.818,5,27,32,23,6,1,11,23,94,8.0,2026-05-21T18:53:57.567413
1022500099,1611661321,DAL,Wings,2025,Regular Season,,200:00,29,68,0.426,6,17,0.353,22,25,0.88,9,14,23,21,5,3,8,21,86,-8.0,2026-05-21T18:53:57.567413
1022500102,1611661328,SEA,Storm,2025,Regular Season,,200:00,34,69,0.493,9,28,0.321,20,23,0.87,8,26,34,27,8,6,11,19,97,16.0,2026-05-21T18:53:57.567413
1022500102,1611661323,CON,Sun,2025,Regular Season,,200:00,30,63,0.476,7,13,0.538,14,21,0.667,6,22,28,21,9,5,15,20,81,-16.0,2026-05-21T18:53:57.567413
1022500098,1611661324,MIN,Lynx,2025,Regular Season,,225:00,33,72,0.458,13,34,0.382,17,18,0.944,8,20,28,30,6,5,16,23,96,4.0,2026-05-21T18:53:57.567413
1022500098,1611661330,ATL,Dream,2025,Regular Season,,225:00,33,76,0.434,4,22,0.182,22,27,0.815,13,27,40,21,10,2,13,23,92,-4.0,2026-05-21T18:53:57.567413
1022500100,1611661331,GSV,Valkyries,2025,Regular Season,,200:00,26,69,0.377,11,30,0.367,20,29,0.69,10,32,42,16,4,2,9,19,83,5.0,2026-05-21T18:53:57.567413
1022500100,1611661329,CHI,Sky,2025,Regular Season,,200:00,26,70,0.371,13,33,0.394,13,19,0.684,8,32,40,15,7,4,11,22,78,-5.0,2026-05-21T18:53:57.567413
1022500103,1611661322,WAS,Mystics,2025,Regular Season,,200:00,22,64,0.344,5,18,0.278,22,25,0.88,8,18,26,14,8,2,13,18,71,-8.0,2026-05-21T18:53:57.567413
1022500103,1611661321,DAL,Wings,2025,Regular Season,,200:00,29,62,0.468,4,11,0.364,17,18,0.944,10,31,41,18,7,4,19,22,79,8.0,2026-05-21T18:53:57.567413
1022500104,1611661313,NYL,Liberty,2025,Regular Season,,200:00,30,68,0.441,9,26,0.346,12,15,0.8,5,25,30,18,7,3,13,17,81,-9.0,2026-05-21T18:53:57.567413
1022500104,1611661330,ATL,Dream,2025,Regular Season,,200:00,37,70,0.529,4,19,0.211,12,22,0.545,6,32,38,27,7,2,13,16,90,9.0,2026-05-21T18:53:57.567413
1022500106,1611661317,PHX,Mercury,2025,Regular Season,,200:00,27,71,0.38,10,24,0.417,17,21,0.81,12,23,35,19,5,3,11,20,81,-3.0,2026-05-21T18:53:57.567413
1022500106,1611661319,LVA,Aces,2025,Regular Season,,200:00,26,60,0.433,9,24,0.375,23,26,0.885,5,31,36,20,5,3,12,19,84,3.0,2026-05-21T18:53:57.567413
1022500105,1611661320,LAS,Sparks,2025,Regular Season,,200:00,30,72,0.417,9,28,0.321,16,22,0.727,12,23,35,22,7,5,13,16,85,-7.0,2026-05-21T18:53:57.567413
1022500105,1611661329,CHI,Sky,2025,Regular Season,,200:00,33,68,0.485,11,26,0.423,15,17,0.882,9,26,35,22,6,7,11,20,92,7.0,2026-05-21T18:53:57.567413
1022500107,1611661324,MIN,Lynx,2025,Regular Season,,200:00,36,71,0.507,10,34,0.294,20,24,0.833,11,30,41,27,8,5,13,19,102,39.0,2026-05-21T18:53:57.567413
1022500107,1611661323,CON,Sun,2025,Regular Season,,200:00,23,66,0.348,4,18,0.222,13,17,0.765,9,18,27,14,8,5,14,20,63,-39.0,2026-05-21T18:53:57.567413
1022500108,1611661328,SEA,Storm,2025,Regular Season,,200:00,20,74,0.27,6,28,0.214,11,14,0.786,13,25,38,13,8,4,11,17,57,-27.0,2026-05-21T18:53:57.567413
1022500108,1611661331,GSV,Valkyries,2025,Regular Season,,200:00,31,64,0.484,8,27,0.296,14,18,0.778,6,35,41,20,5,4,16,10,84,27.0,2026-05-21T18:53:57.567413
1022500110,1611661313,NYL,Liberty,2025,Regular Season,,200:00,30,70,0.429,12,30,0.4,17,19,0.895,9,23,32,21,10,5,13,18,89,10.0,2026-05-21T18:53:57.567413
1022500110,1611661320,LAS,Sparks,2025,Regular Season,,200:00,27,56,0.482,5,19,0.263,20,26,0.769,4,28,32,22,8,6,17,16,79,-10.0,2026-05-21T18:53:57.567413
1022500112,1611661317,PHX,Mercury,2025,Regular Season,,200:00,28,67,0.418,8,23,0.348,25,31,0.806,7,19,26,21,11,6,10,26,89,-9.0,2026-05-21T18:53:57.567413
1022500112,1611661321,DAL,Wings,2025,Regular Season,,200:00,32,67,0.478,8,22,0.364,26,31,0.839,8,30,38,20,4,6,15,22,98,9.0,2026-05-21T18:53:57.567413
1022500109,1611661319,LVA,Aces,2025,Regular Season,,200:00,16,61,0.262,3,16,0.188,19,22,0.864,8,18,26,12,4,1,17,21,54,-27.0,2026-05-21T18:53:57.567413
1022500109,1611661325,IND,Fever,2025,Regular Season,,200:00,31,63,0.492,5,16,0.313,14,17,0.824,10,27,37,24,5,3,12,18,81,27.0,2026-05-21T18:53:57.567413
1022500113,1611661322,WAS,Mystics,2025,Regular Season,,200:00,27,60,0.45,3,20,0.15,18,23,0.783,5,30,35,15,2,2,20,12,75,-17.0,2026-05-21T18:53:57.567413
1022500113,1611661324,MIN,Lynx,2025,Regular Season,,200:00,37,80,0.463,9,26,0.346,9,9,1.0,7,23,30,24,8,5,6,18,92,17.0,2026-05-21T18:53:57.567413
1022500111,1611661328,SEA,Storm,2025,Regular Season,,200:00,32,69,0.464,10,23,0.435,6,8,0.75,3,21,24,17,12,6,11,17,80,1.0,2026-05-21T18:53:57.567413
1022500111,1611661330,ATL,Dream,2025,Regular Season,,200:00,29,66,0.439,4,21,0.19,17,21,0.81,15,31,46,20,7,0,16,11,79,-1.0,2026-05-21T18:53:57.567413
1022500114,1611661320,LAS,Sparks,2025,Regular Season,,200:00,32,65,0.492,10,22,0.455,15,23,0.652,6,24,30,22,2,1,7,21,89,2.0,2026-05-21T18:53:57.567413
1022500114,1611661325,IND,Fever,2025,Regular Season,,200:00,34,70,0.486,7,20,0.35,12,19,0.632,10,23,33,22,3,6,9,24,87,-2.0,2026-05-21T18:53:57.567413
1022500115,1611661324,MIN,Lynx,2025,Regular Season,,200:00,29,64,0.453,11,30,0.367,13,15,0.867,9,22,31,25,4,4,9,14,82,11.0,2026-05-21T18:53:57.567413
1022500115,1611661331,GSV,Valkyries,2025,Regular Season,,200:00,27,65,0.415,11,32,0.344,6,8,0.75,9,24,33,19,2,1,10,19,71,-11.0,2026-05-21T18:53:57.567413
1022500117,1611661328,SEA,Storm,2025,Regular Season,,200:00,32,71,0.451,5,17,0.294,10,14,0.714,8,27,35,21,11,6,10,14,79,9.0,2026-05-21T18:53:57.567413
1022500117,1611661313,NYL,Liberty,2025,Regular Season,,200:00,24,68,0.353,9,24,0.375,13,16,0.813,11,25,36,17,7,5,15,12,70,-9.0,2026-05-21T18:53:57.567413
1022500116,1611661319,LVA,Aces,2025,Regular Season,,200:00,34,63,0.54,9,26,0.346,9,13,0.692,7,28,35,21,9,6,14,15,86,18.0,2026-05-21T18:53:57.567413
1022500116,1611661323,CON,Sun,2025,Regular Season,,200:00,24,63,0.381,5,18,0.278,15,19,0.789,6,21,27,14,9,2,14,13,68,-18.0,2026-05-21T18:53:57.567413
1022500118,1611661324,MIN,Lynx,2025,Regular Season,,200:00,30,72,0.417,6,25,0.24,14,17,0.824,8,29,37,21,6,10,8,17,80,5.0,2026-05-21T18:53:57.567413
1022500118,1611661329,CHI,Sky,2025,Regular Season,,200:00,29,78,0.372,10,23,0.435,7,8,0.875,14,31,45,21,4,2,13,16,75,-5.0,2026-05-21T18:53:57.567413
1022500120,1611661317,PHX,Mercury,2025,Regular Season,,200:00,36,76,0.474,14,32,0.438,16,25,0.64,11,32,43,29,9,5,9,15,102,30.0,2026-05-21T18:53:57.567413
1022500120,1611661321,DAL,Wings,2025,Regular Season,,200:00,27,75,0.36,8,24,0.333,10,12,0.833,13,31,44,16,5,3,17,16,72,-30.0,2026-05-21T18:53:57.567413
1022500119,1611661331,GSV,Valkyries,2025,Regular Season,,200:00,30,63,0.476,12,29,0.414,9,9,1.0,4,25,29,19,5,0,21,22,81,-9.0,2026-05-21T18:53:57.567413
1022500119,1611661330,ATL,Dream,2025,Regular Season,,200:00,29,66,0.439,11,31,0.355,21,24,0.875,8,23,31,24,11,4,10,15,90,9.0,2026-05-21T18:53:57.567413
1022500122,1611661313,NYL,Liberty,2025,Regular Season,,200:00,30,70,0.429,7,27,0.259,20,26,0.769,9,25,34,21,10,5,9,18,87,9.0,2026-05-21T18:53:57.567413
