partido,fecha,jugador,mercado,linea,handicap,cuota
Cleveland Cavaliers New York Knicks,2026-05-23,OG Anunoby,Doble-Doble,Sí,0,11.25
Cleveland Cavaliers New York Knicks,2026-05-23,OG Anunoby,Doble-Doble,No,0,1.02
Cleveland Cavaliers New York Knicks,2026-05-23,Josh Hart,Robos (hitos),1+,0.0,1.22
Cleveland Cavaliers New York Knicks,2026-05-23,Josh Hart,Robos (hitos),2+,0.0,2.1
Cleveland Cavaliers New York Knicks,2026-05-23,Josh Hart,Robos (hitos),3+,0.0,4.35
Cleveland Cavaliers New York Knicks,2026-05-23,Josh Hart,Robos (hitos),4+,0.0,9.5
Cleveland Cavaliers New York Knicks,2026-05-23,OG Anunoby,Robos (hitos),1+,0.0,1.27
Cleveland Cavaliers New York Knicks,2026-05-23,OG Anunoby,Robos (hitos),2+,0.0,2.32
Cleveland Cavaliers New York Knicks,2026-05-23,OG Anunoby,Robos (hitos),3+,0.0,5.1
Cleveland Cavaliers New York Knicks,2026-05-23,OG Anunoby,Robos (hitos),4+,0.0,11.0
Cleveland Cavaliers New York Knicks,2026-05-23,Mikal Bridges,Robos (hitos),1+,0.0,1.29
Cleveland Cavaliers New York Knicks,2026-05-23,Mikal Bridges,Robos (hitos),2+,0.0,2.42
Cleveland Cavaliers New York Knicks,2026-05-23,Mikal Bridges,Robos (hitos),3+,0.0,5.4
Cleveland Cavaliers New York Knicks,2026-05-23,Mikal Bridges,Robos (hitos),4+,0.0,11.25
Cleveland Cavaliers New York Knicks,2026-05-23,James Harden,Robos (hitos),1+,0.0,1.3
Cleveland Cavaliers New York Knicks,2026-05-23,James Harden,Robos (hitos),2+,0.0,2.47
Cleveland Cavaliers New York Knicks,2026-05-23,James Harden,Robos (hitos),3+,0.0,5.6
Cleveland Cavaliers New York Knicks,2026-05-23,James Harden,Robos (hitos),4+,0.0,11.5
Cleveland Cavaliers New York Knicks,2026-05-23,Jalen Brunson,Robos (hitos),1+,0.0,1.36
Cleveland Cavaliers New York Knicks,2026-05-23,Jalen Brunson,Robos (hitos),2+,0.0,2.72
Cleveland Cavaliers New York Knicks,2026-05-23,Jalen Brunson,Robos (hitos),3+,0.0,6.3
Cleveland Cavaliers New York Knicks,2026-05-23,Jalen Brunson,Robos (hitos),4+,0.0,12.5
Cleveland Cavaliers New York Knicks,2026-05-23,Donovan Mitchell,Robos (hitos),1+,0.0,1.42
Cleveland Cavaliers New York Knicks,2026-05-23,Donovan Mitchell,Robos (hitos),2+,0.0,3.0
Cleveland Cavaliers New York Knicks,2026-05-23,Donovan Mitchell,Robos (hitos),3+,0.0,7.2
Cleveland Cavaliers New York Knicks,2026-05-23,Donovan Mitchell,Robos (hitos),4+,0.0,14.0
Cleveland Cavaliers New York Knicks,2026-05-23,Karl-Anthony Towns,Robos (hitos),1+,0.0,1.45
Cleveland Cavaliers New York Knicks,2026-05-23,Karl-Anthony Towns,Robos (hitos),2+,0.0,3.15
Cleveland Cavaliers New York Knicks,2026-05-23,Karl-Anthony Towns,Robos (hitos),3+,0.0,7.6
Cleveland Cavaliers New York Knicks,2026-05-23,Karl-Anthony Towns,Robos (hitos),4+,0.0,15.0
Cleveland Cavaliers New York Knicks,2026-05-23,Jarrett Allen,Robos (hitos),1+,0.0,1.5
Cleveland Cavaliers New York Knicks,2026-05-23,Jarrett Allen,Robos (hitos),2+,0.0,3.4
Cleveland Cavaliers New York Knicks,2026-05-23,Jarrett Allen,Robos (hitos),3+,0.0,8.5
Cleveland Cavaliers New York Knicks,2026-05-23,Jarrett Allen,Robos (hitos),4+,0.0,15.5
Cleveland Cavaliers New York Knicks,2026-05-23,Evan Mobley,Robos (hitos),1+,0.0,1.65
Cleveland Cavaliers New York Knicks,2026-05-23,Evan Mobley,Robos (hitos),2+,0.0,4.15
Cleveland Cavaliers New York Knicks,2026-05-23,Evan Mobley,Robos (hitos),3+,0.0,10.5
Cleveland Cavaliers New York Knicks,2026-05-23,Evan Mobley,Robos (hitos),4+,0.0,17.5
Cleveland Cavaliers New York Knicks,2026-05-23,Max Strus,Robos (hitos),1+,0.0,1.8
Cleveland Cavaliers New York Knicks,2026-05-23,Max Strus,Robos (hitos),2+,0.0,4.85
Cleveland Cavaliers New York Knicks,2026-05-23,Max Strus,Robos (hitos),3+,0.0,11.75
Cleveland Cavaliers New York Knicks,2026-05-23,Max Strus,Robos (hitos),4+,0.0,18.0
Cleveland Cavaliers New York Knicks,2026-05-23,Mitchell Robinson,Robos (hitos),1+,0.0,1.85
Cleveland Cavaliers New York Knicks,2026-05-23,Mitchell Robinson,Robos (hitos),2+,0.0,5.2
Cleveland Cavaliers New York Knicks,2026-05-23,Mitchell Robinson,Robos (hitos),3+,0.0,12.5
Cleveland Cavaliers New York Knicks,2026-05-23,Mitchell Robinson,Robos (hitos),4+,0.0,18.5
Cleveland Cavaliers New York Knicks,2026-05-23,Dean Wade,Robos (hitos),1+,0.0,1.93
Cleveland Cavaliers New York Knicks,2026-05-23,Dean Wade,Robos (hitos),2+,0.0,5.5
Cleveland Cavaliers New York Knicks,2026-05-23,Dean Wade,Robos (hitos),3+,0.0,13.0
Cleveland Cavaliers New York Knicks,2026-05-23,Dean Wade,Robos (hitos),4+,0.0,18.5
Cleveland Cavaliers New York Knicks,2026-05-23,Sam Merrill,Robos (hitos),1+,0.0,2.07
Cleveland Cavaliers New York Knicks,2026-05-23,Sam Merrill,Robos (hitos),2+,0.0,6.3
Cleveland Cavaliers New York Knicks,2026-05-23,Sam Merrill,Robos (hitos),3+,0.0,14.5
Cleveland Cavaliers New York Knicks,2026-05-23,Miles McBride,Robos (hitos),1+,0.0,2.27
Cleveland Cavaliers New York Knicks,2026-05-23,Miles McBride,Robos (hitos),2+,0.0,7.3
Cleveland Cavaliers New York Knicks,2026-05-23,Miles McBride,Robos (hitos),3+,0.0,15.5
Cleveland Cavaliers New York Knicks,2026-05-23,Landry Shamet,Robos (hitos),1+,0.0,2.35
Cleveland Cavaliers New York Knicks,2026-05-23,Landry Shamet,Robos (hitos),2+,0.0,7.7
Cleveland Cavaliers New York Knicks,2026-05-23,Landry Shamet,Robos (hitos),3+,0.0,16.5
Cleveland Cavaliers New York Knicks,2026-05-23,Dennis Schroder,Robos (hitos),1+,0.0,2.62
Cleveland Cavaliers New York Knicks,2026-05-23,Dennis Schroder,Robos (hitos),2+,0.0,9.0
Cleveland Cavaliers New York Knicks,2026-05-23,Dennis Schroder,Robos (hitos),3+,0.0,17.5
Cleveland Cavaliers New York Knicks,2026-05-23,Jose Alvarado,Robos (hitos),1+,0.0,3.0
Cleveland Cavaliers New York Knicks,2026-05-23,Jose Alvarado,Robos (hitos),2+,0.0,10.75
Cleveland Cavaliers New York Knicks,2026-05-23,Jose Alvarado,Robos (hitos),3+,0.0,18.0
Cleveland Cavaliers New York Knicks,2026-05-23,Jordan Clarkson,Robos (hitos),1+,0.0,3.95
Cleveland Cavaliers New York Knicks,2026-05-23,Jordan Clarkson,Robos (hitos),2+,0.0,14.0
Cleveland Cavaliers New York Knicks,2026-05-23,OG Anunoby,Robos Más/Menos,Más 1.5,1.5,2.72
Cleveland Cavaliers New York Knicks,2026-05-23,OG Anunoby,Robos Más/Menos,Menos 1.5,1.5,1.42
Cleveland Cavaliers New York Knicks,2026-05-23,Mikal Bridges,Robos Más/Menos,Más 1.5,1.5,2.4
Cleveland Cavaliers New York Knicks,2026-05-23,Mikal Bridges,Robos Más/Menos,Menos 1.5,1.5,1.53
Cleveland Cavaliers New York Knicks,2026-05-23,Jalen Brunson,Robos Más/Menos,Más 1.5,1.5,3.05
Cleveland Cavaliers New York Knicks,2026-05-23,Jalen Brunson,Robos Más/Menos,Menos 1.5,1.5,1.34
Cleveland Cavaliers New York Knicks,2026-05-23,Josh Hart,Robos Más/Menos,Más 1.5,1.5,2.55
Cleveland Cavaliers New York Knicks,2026-05-23,Josh Hart,Robos Más/Menos,Menos 1.5,1.5,1.47
Cleveland Cavaliers New York Knicks,2026-05-23,James Harden,Robos Más/Menos,Más 1.5,1.5,2.92
Cleveland Cavaliers New York Knicks,2026-05-23,James Harden,Robos Más/Menos,Menos 1.5,1.5,1.37
Cleveland Cavaliers New York Knicks,2026-05-23,Karl-Anthony Towns,Robos Más/Menos,Más 0.5,0.5,1.47
Cleveland Cavaliers New York Knicks,2026-05-23,Karl-Anthony Towns,Robos Más/Menos,Menos 0.5,0.5,2.57
Cleveland Cavaliers New York Knicks,2026-05-23,Jarrett Allen,Robos Más/Menos,Más 0.5,0.5,1.52
Cleveland Cavaliers New York Knicks,2026-05-23,Jarrett Allen,Robos Más/Menos,Menos 0.5,0.5,2.42
Cleveland Cavaliers New York Knicks,2026-05-23,Donovan Mitchell,Robos Más/Menos,Más 0.5,0.5,1.44
Cleveland Cavaliers New York Knicks,2026-05-23,Donovan Mitchell,Robos Más/Menos,Menos 0.5,0.5,2.67
Cleveland Cavaliers New York Knicks,2026-05-23,Evan Mobley,Robos Más/Menos,Más 0.5,0.5,1.67
Cleveland Cavaliers New York Knicks,2026-05-23,Evan Mobley,Robos Más/Menos,Menos 0.5,0.5,2.12
Cleveland Cavaliers New York Knicks,2026-05-23,Dean Wade,Robos Más/Menos,Más 0.5,0.5,1.91
Cleveland Cavaliers New York Knicks,2026-05-23,Dean Wade,Robos Más/Menos,Menos 0.5,0.5,1.82
Cleveland Cavaliers New York Knicks,2026-05-23,Sam Merrill,Robos Más/Menos,Más 0.5,0.5,2.07
Cleveland Cavaliers New York Knicks,2026-05-23,Sam Merrill,Robos Más/Menos,Menos 0.5,0.5,1.7
Cleveland Cavaliers New York Knicks,2026-05-23,Dennis Schroder,Robos Más/Menos,Más 0.5,0.5,2.57
Cleveland Cavaliers New York Knicks,2026-05-23,Dennis Schroder,Robos Más/Menos,Menos 0.5,0.5,1.47
Cleveland Cavaliers New York Knicks,2026-05-23,Max Strus,Robos Más/Menos,Más 0.5,0.5,1.8
Cleveland Cavaliers New York Knicks,2026-05-23,Max Strus,Robos Más/Menos,Menos 0.5,0.5,1.95
Cleveland Cavaliers New York Knicks,2026-05-23,Miles McBride,Robos Más/Menos,Más 0.5,0.5,2.25
Cleveland Cavaliers New York Knicks,2026-05-23,Miles McBride,Robos Más/Menos,Menos 0.5,0.5,1.6
Cleveland Cavaliers New York Knicks,2026-05-23,Mitchell Robinson,Robos Más/Menos,Más 0.5,0.5,1.85
Cleveland Cavaliers New York Knicks,2026-05-23,Mitchell Robinson,Robos Más/Menos,Menos 0.5,0.5,1.9
Cleveland Cavaliers New York Knicks,2026-05-23,Jordan Clarkson,Robos Más/Menos,Más 0.5,0.5,3.8
Cleveland Cavaliers New York Knicks,2026-05-23,Jordan Clarkson,Robos Más/Menos,Menos 0.5,0.5,1.24
Cleveland Cavaliers New York Knicks,2026-05-23,Landry Shamet,Robos Más/Menos,Más 0.5,0.5,2.32
Cleveland Cavaliers New York Knicks,2026-05-23,Landry Shamet,Robos Más/Menos,Menos 0.5,0.5,1.57
Cleveland Cavaliers New York Knicks,2026-05-23,Jose Alvarado,Robos Más/Menos,Más 0.5,0.5,2.92
Cleveland Cavaliers New York Knicks,2026-05-23,Jose Alvarado,Robos Más/Menos,Menos 0.5,0.5,1.37
Cleveland Cavaliers New York Knicks,2026-05-23,Evan Mobley,Tapones (hitos),1+,0.0,1.12
Cleveland Cavaliers New York Knicks,2026-05-23,Evan Mobley,Tapones (hitos),2+,0.0,1.67
Cleveland Cavaliers New York Knicks,2026-05-23,Evan Mobley,Tapones (hitos),3+,0.0,3.0
Cleveland Cavaliers New York Knicks,2026-05-23,Evan Mobley,Tapones (hitos),4+,0.0,6.1
Cleveland Cavaliers New York Knicks,2026-05-23,Jarrett Allen,Tapones (hitos),1+,0.0,1.27
Cleveland Cavaliers New York Knicks,2026-05-23,Jarrett Allen,Tapones (hitos),2+,0.0,2.32
Cleveland Cavaliers New York Knicks,2026-05-23,Jarrett Allen,Tapones (hitos),3+,0.0,5.1
Cleveland Cavaliers New York Knicks,2026-05-23,Jarrett Allen,Tapones (hitos),4+,0.0,10.75
Cleveland Cavaliers New York Knicks,2026-05-23,Karl-Anthony Towns,Tapones (hitos),1+,0.0,1.57
Cleveland Cavaliers New York Knicks,2026-05-23,Karl-Anthony Towns,Tapones (hitos),2+,0.0,3.85
Cleveland Cavaliers New York Knicks,2026-05-23,Karl-Anthony Towns,Tapones (hitos),3+,0.0,9.75
Cleveland Cavaliers New York Knicks,2026-05-23,Karl-Anthony Towns,Tapones (hitos),4+,0.0,16.5
Cleveland Cavaliers New York Knicks,2026-05-23,OG Anunoby,Tapones (hitos),1+,0.0,1.62
Cleveland Cavaliers New York Knicks,2026-05-23,OG Anunoby,Tapones (hitos),2+,0.0,4.05
Cleveland Cavaliers New York Knicks,2026-05-23,OG Anunoby,Tapones (hitos),3+,0.0,10.25
Cleveland Cavaliers New York Knicks,2026-05-23,OG Anunoby,Tapones (hitos),4+,0.0,17.0
Cleveland Cavaliers New York Knicks,2026-05-23,Mitchell Robinson,Tapones (hitos),1+,0.0,1.75
Cleveland Cavaliers New York Knicks,2026-05-23,Mitchell Robinson,Tapones (hitos),2+,0.0,4.65
Cleveland Cavaliers New York Knicks,2026-05-23,Mitchell Robinson,Tapones (hitos),3+,0.0,11.75
Cleveland Cavaliers New York Knicks,2026-05-23,Mitchell Robinson,Tapones (hitos),4+,0.0,18.0
Cleveland Cavaliers New York Knicks,2026-05-23,Mikal Bridges,Tapones (hitos),1+,0.0,2.32
Cleveland Cavaliers New York Knicks,2026-05-23,Mikal Bridges,Tapones (hitos),2+,0.0,7.4
Cleveland Cavaliers New York Knicks,2026-05-23,Mikal Bridges,Tapones (hitos),3+,0.0,16.0
Cleveland Cavaliers New York Knicks,2026-05-23,James Harden,Tapones (hitos),1+,0.0,2.35
Cleveland Cavaliers New York Knicks,2026-05-23,James Harden,Tapones (hitos),2+,0.0,7.6
Cleveland Cavaliers New York Knicks,2026-05-23,James Harden,Tapones (hitos),3+,0.0,16.0
Cleveland Cavaliers New York Knicks,2026-05-23,Donovan Mitchell,Tapones (hitos),1+,0.0,3.4
Cleveland Cavaliers New York Knicks,2026-05-23,Donovan Mitchell,Tapones (hitos),2+,0.0,12.0
Cleveland Cavaliers New York Knicks,2026-05-23,Josh Hart,Tapones (hitos),1+,0.0,3.7
Cleveland Cavaliers New York Knicks,2026-05-23,Josh Hart,Tapones (hitos),2+,0.0,13.0
Cleveland Cavaliers New York Knicks,2026-05-23,Max Strus,Tapones (hitos),1+,0.0,4.3
Cleveland Cavaliers New York Knicks,2026-05-23,Max Strus,Tapones (hitos),2+,0.0,15.0
Cleveland Cavaliers New York Knicks,2026-05-23,Dean Wade,Tapones (hitos),1+,0.0,4.6
Cleveland Cavaliers New York Knicks,2026-05-23,Dean Wade,Tapones (hitos),2+,0.0,15.5
Cleveland Cavaliers New York Knicks,2026-05-23,Jalen Brunson,Tapones (hitos),1+,0.0,5.7
Cleveland Cavaliers New York Knicks,2026-05-23,Jalen Brunson,Tapones (hitos),2+,0.0,17.5
Cleveland Cavaliers New York Knicks,2026-05-23,Miles McBride,Tapones (hitos),1+,0.0,6.7
Cleveland Cavaliers New York Knicks,2026-05-23,Miles McBride,Tapones (hitos),2+,0.0,18.5
Cleveland Cavaliers New York Knicks,2026-05-23,Jarrett Allen,Tapones Más/Menos,Más 1.5,1.5,2.3
Cleveland Cavaliers New York Knicks,2026-05-23,Jarrett Allen,Tapones Más/Menos,Menos 1.5,1.5,1.57
Cleveland Cavaliers New York Knicks,2026-05-23,Evan Mobley,Tapones Más/Menos,Más 1.5,1.5,1.67
Cleveland Cavaliers New York Knicks,2026-05-23,Evan Mobley,Tapones Más/Menos,Menos 1.5,1.5,2.12
Cleveland Cavaliers New York Knicks,2026-05-23,OG Anunoby,Tapones Más/Menos,Más 0.5,0.5,1.65
Cleveland Cavaliers New York Knicks,2026-05-23,OG Anunoby,Tapones Más/Menos,Menos 0.5,0.5,2.15
Cleveland Cavaliers New York Knicks,2026-05-23,Mikal Bridges,Tapones Más/Menos,Más 0.5,0.5,2.3
Cleveland Cavaliers New York Knicks,2026-05-23,Mikal Bridges,Tapones Más/Menos,Menos 0.5,0.5,1.57
Cleveland Cavaliers New York Knicks,2026-05-23,Jalen Brunson,Tapones Más/Menos,Más 0.5,0.5,5.3
Cleveland Cavaliers New York Knicks,2026-05-23,Jalen Brunson,Tapones Más/Menos,Menos 0.5,0.5,1.13
Cleveland Cavaliers New York Knicks,2026-05-23,Josh Hart,Tapones Más/Menos,Más 0.5,0.5,3.6
Cleveland Cavaliers New York Knicks,2026-05-23,Josh Hart,Tapones Más/Menos,Menos 0.5,0.5,1.26
Cleveland Cavaliers New York Knicks,2026-05-23,Karl-Anthony Towns,Tapones Más/Menos,Más 0.5,0.5,1.6
Cleveland Cavaliers New York Knicks,2026-05-23,Karl-Anthony Towns,Tapones Más/Menos,Menos 0.5,0.5,2.25
Cleveland Cavaliers New York Knicks,2026-05-23,James Harden,Tapones Más/Menos,Más 0.5,0.5,2.35
Cleveland Cavaliers New York Knicks,2026-05-23,James Harden,Tapones Más/Menos,Menos 0.5,0.5,1.55
Cleveland Cavaliers New York Knicks,2026-05-23,Miles McBride,Tapones Más/Menos,Más 0.5,0.5,6.2
Cleveland Cavaliers New York Knicks,2026-05-23,Miles McBride,Tapones Más/Menos,Menos 0.5,0.5,1.1
Cleveland Cavaliers New York Knicks,2026-05-23,Mitchell Robinson,Tapones Más/Menos,Más 0.5,0.5,1.75
Cleveland Cavaliers New York Knicks,2026-05-23,Mitchell Robinson,Tapones Más/Menos,Menos 0.5,0.5,2.0
Cleveland Cavaliers New York Knicks,2026-05-23,Donovan Mitchell,Tapones Más/Menos,Más 0.5,0.5,3.3
Cleveland Cavaliers New York Knicks,2026-05-23,Donovan Mitchell,Tapones Más/Menos,Menos 0.5,0.5,1.31
Cleveland Cavaliers New York Knicks,2026-05-23,Max Strus,Tapones Más/Menos,Más 0.5,0.5,4.1
Cleveland Cavaliers New York Knicks,2026-05-23,Max Strus,Tapones Más/Menos,Menos 0.5,0.5,1.21
Cleveland Cavaliers New York Knicks,2026-05-23,Dean Wade,Tapones Más/Menos,Más 0.5,0.5,4.4
Cleveland Cavaliers New York Knicks,2026-05-23,Dean Wade,Tapones Más/Menos,Menos 0.5,0.5,1.19
Cleveland Cavaliers New York Knicks,2026-05-23,James Harden,Pérdidas Más/Menos,Más 3.5,3.5,1.72
Cleveland Cavaliers New York Knicks,2026-05-23,James Harden,Pérdidas Más/Menos,Menos 3.5,3.5,2.05
Cleveland Cavaliers New York Knicks,2026-05-23,Jalen Brunson,Pérdidas Más/Menos,Más 2.5,2.5,1.57
Cleveland Cavaliers New York Knicks,2026-05-23,Jalen Brunson,Pérdidas Más/Menos,Menos 2.5,2.5,2.32
Cleveland Cavaliers New York Knicks,2026-05-23,Karl-Anthony Towns,Pérdidas Más/Menos,Más 2.5,2.5,2.0
Cleveland Cavaliers New York Knicks,2026-05-23,Karl-Anthony Towns,Pérdidas Más/Menos,Menos 2.5,2.5,1.75
Cleveland Cavaliers New York Knicks,2026-05-23,Donovan Mitchell,Pérdidas Más/Menos,Más 2.5,2.5,1.9
Cleveland Cavaliers New York Knicks,2026-05-23,Donovan Mitchell,Pérdidas Más/Menos,Menos 2.5,2.5,1.85
Cleveland Cavaliers New York Knicks,2026-05-23,OG Anunoby,Pérdidas Más/Menos,Más 1.5,1.5,2.5
Cleveland Cavaliers New York Knicks,2026-05-23,OG Anunoby,Pérdidas Más/Menos,Menos 1.5,1.5,1.5
Cleveland Cavaliers New York Knicks,2026-05-23,Josh Hart,Pérdidas Más/Menos,Más 1.5,1.5,1.65
Cleveland Cavaliers New York Knicks,2026-05-23,Josh Hart,Pérdidas Más/Menos,Menos 1.5,1.5,2.15
Cleveland Cavaliers New York Knicks,2026-05-23,Jarrett Allen,Pérdidas Más/Menos,Más 1.5,1.5,2.62
Cleveland Cavaliers New York Knicks,2026-05-23,Jarrett Allen,Pérdidas Más/Menos,Menos 1.5,1.5,1.45
Cleveland Cavaliers New York Knicks,2026-05-23,Evan Mobley,Pérdidas Más/Menos,Más 1.5,1.5,1.62
Cleveland Cavaliers New York Knicks,2026-05-23,Evan Mobley,Pérdidas Más/Menos,Menos 1.5,1.5,2.22
Cleveland Cavaliers New York Knicks,2026-05-23,Max Strus,Pérdidas Más/Menos,Más 1.5,1.5,2.67
Cleveland Cavaliers New York Knicks,2026-05-23,Max Strus,Pérdidas Más/Menos,Menos 1.5,1.5,1.44
Cleveland Cavaliers New York Knicks,2026-05-23,Mikal Bridges,Pérdidas Más/Menos,Más 0.5,0.5,1.52
Cleveland Cavaliers New York Knicks,2026-05-23,Mikal Bridges,Pérdidas Más/Menos,Menos 0.5,0.5,2.45
Cleveland Cavaliers New York Knicks,2026-05-23,Sam Merrill,Pérdidas Más/Menos,Más 0.5,0.5,1.85
Cleveland Cavaliers New York Knicks,2026-05-23,Sam Merrill,Pérdidas Más/Menos,Menos 0.5,0.5,1.9
Cleveland Cavaliers New York Knicks,2026-05-23,Dennis Schroder,Pérdidas Más/Menos,Más 0.5,0.5,1.5
Cleveland Cavaliers New York Knicks,2026-05-23,Dennis Schroder,Pérdidas Más/Menos,Menos 0.5,0.5,2.45
Cleveland Cavaliers New York Knicks,2026-05-23,Miles McBride,Pérdidas Más/Menos,Más 0.5,0.5,2.5
Cleveland Cavaliers New York Knicks,2026-05-23,Miles McBride,Pérdidas Más/Menos,Menos 0.5,0.5,1.5
Cleveland Cavaliers New York Knicks,2026-05-23,Mitchell Robinson,Pérdidas Más/Menos,Más 0.5,0.5,2.12
Cleveland Cavaliers New York Knicks,2026-05-23,Mitchell Robinson,Pérdidas Más/Menos,Menos 0.5,0.5,1.67
Cleveland Cavaliers New York Knicks,2026-05-23,Dean Wade,Pérdidas Más/Menos,Más 0.5,0.5,2.57
Cleveland Cavaliers New York Knicks,2026-05-23,Dean Wade,Pérdidas Más/Menos,Menos 0.5,0.5,1.47
Cleveland Cavaliers New York Knicks,2026-05-23,Jordan Clarkson,Pérdidas Más/Menos,Más 0.5,0.5,2.55
Cleveland Cavaliers New York Knicks,2026-05-23,Jordan Clarkson,Pérdidas Más/Menos,Menos 0.5,0.5,1.47
Cleveland Cavaliers New York Knicks,2026-05-23,Landry Shamet,Pérdidas Más/Menos,Más 0.5,0.5,3.0
Cleveland Cavaliers New York Knicks,2026-05-23,Landry Shamet,Pérdidas Más/Menos,Menos 0.5,0.5,1.36
Cleveland Cavaliers New York Knicks,2026-05-23,Jose Alvarado,Pérdidas Más/Menos,Más 0.5,0.5,2.87
Cleveland Cavaliers New York Knicks,2026-05-23,Jose Alvarado,Pérdidas Más/Menos,Menos 0.5,0.5,1.38
Cleveland Cavaliers New York Knicks,2026-05-23,Jalen Brunson,PRA (hitos),34+,0.0,1.3
Cleveland Cavaliers New York Knicks,2026-05-23,Jalen Brunson,PRA (hitos),35+,0.0,1.39
Cleveland Cavaliers New York Knicks,2026-05-23,Jalen Brunson,PRA (hitos),36+,0.0,1.5
Cleveland Cavaliers New York Knicks,2026-05-23,Jalen Brunson,PRA (hitos),37+,0.0,1.6
Cleveland Cavaliers New York Knicks,2026-05-23,Jalen Brunson,PRA (hitos),38+,0.0,1.75
Cleveland Cavaliers New York Knicks,2026-05-23,Jalen Brunson,PRA (hitos),39+,0.0,1.93
Cleveland Cavaliers New York Knicks,2026-05-23,Jalen Brunson,PRA (hitos),40+,0.0,2.15
Cleveland Cavaliers New York Knicks,2026-05-23,Jalen Brunson,PRA (hitos),41+,0.0,2.37
Cleveland Cavaliers New York Knicks,2026-05-23,Jalen Brunson,PRA (hitos),42+,0.0,2.65
Cleveland Cavaliers New York Knicks,2026-05-23,Donovan Mitchell,PRA (hitos),33+,0.0,1.42
Cleveland Cavaliers New York Knicks,2026-05-23,Donovan Mitchell,PRA (hitos),34+,0.0,1.53
Cleveland Cavaliers New York Knicks,2026-05-23,Donovan Mitchell,PRA (hitos),35+,0.0,1.65
Cleveland Cavaliers New York Knicks,2026-05-23,Donovan Mitchell,PRA (hitos),36+,0.0,1.8
Cleveland Cavaliers New York Knicks,2026-05-23,Donovan Mitchell,PRA (hitos),37+,0.0,1.98
Cleveland Cavaliers New York Knicks,2026-05-23,Donovan Mitchell,PRA (hitos),38+,0.0,2.2
Cleveland Cavaliers New York Knicks,2026-05-23,Donovan Mitchell,PRA (hitos),39+,0.0,2.47
Cleveland Cavaliers New York Knicks,2026-05-23,Donovan Mitchell,PRA (hitos),40+,0.0,2.77
Cleveland Cavaliers New York Knicks,2026-05-23,Donovan Mitchell,PRA (hitos),41+,0.0,3.1
Cleveland Cavaliers New York Knicks,2026-05-23,Karl-Anthony Towns,PRA (hitos),31+,0.0,1.55
Cleveland Cavaliers New York Knicks,2026-05-23,Karl-Anthony Towns,PRA (hitos),32+,0.0,1.72
Cleveland Cavaliers New York Knicks,2026-05-23,Karl-Anthony Towns,PRA (hitos),33+,0.0,1.91
Cleveland Cavaliers New York Knicks,2026-05-23,Karl-Anthony Towns,PRA (hitos),34+,0.0,2.15
Cleveland Cavaliers New York Knicks,2026-05-23,Karl-Anthony Towns,PRA (hitos),35+,0.0,2.4
Cleveland Cavaliers New York Knicks,2026-05-23,Karl-Anthony Towns,PRA (hitos),36+,0.0,2.72
Cleveland Cavaliers New York Knicks,2026-05-23,Karl-Anthony Towns,PRA (hitos),37+,0.0,3.15
Cleveland Cavaliers New York Knicks,2026-05-23,Karl-Anthony Towns,PRA (hitos),38+,0.0,3.65
Cleveland Cavaliers New York Knicks,2026-05-23,Karl-Anthony Towns,PRA (hitos),39+,0.0,4.2
Cleveland Cavaliers New York Knicks,2026-05-23,James Harden,PRA (hitos),27+,0.0,1.5
Cleveland Cavaliers New York Knicks,2026-05-23,James Harden,PRA (hitos),28+,0.0,1.62
Cleveland Cavaliers New York Knicks,2026-05-23,James Harden,PRA (hitos),29+,0.0,1.78
Cleveland Cavaliers New York Knicks,2026-05-23,James Harden,PRA (hitos),30+,0.0,1.98
Cleveland Cavaliers New York Knicks,2026-05-23,James Harden,PRA (hitos),31+,0.0,2.22
Cleveland Cavaliers New York Knicks,2026-05-23,James Harden,PRA (hitos),32+,0.0,2.52
Cleveland Cavaliers New York Knicks,2026-05-23,James Harden,PRA (hitos),33+,0.0,2.87
Cleveland Cavaliers New York Knicks,2026-05-23,James Harden,PRA (hitos),34+,0.0,3.3
Cleveland Cavaliers New York Knicks,2026-05-23,James Harden,PRA (hitos),35+,0.0,3.85
Cleveland Cavaliers New York Knicks,2026-05-23,Evan Mobley,PRA (hitos),26+,0.0,1.47
Cleveland Cavaliers New York Knicks,2026-05-23,Evan Mobley,PRA (hitos),27+,0.0,1.62
Cleveland Cavaliers New York Knicks,2026-05-23,Evan Mobley,PRA (hitos),28+,0.0,1.78
Cleveland Cavaliers New York Knicks,2026-05-23,Evan Mobley,PRA (hitos),29+,0.0,2.0
Cleveland Cavaliers New York Knicks,2026-05-23,Evan Mobley,PRA (hitos),30+,0.0,2.27
Cleveland Cavaliers New York Knicks,2026-05-23,Evan Mobley,PRA (hitos),31+,0.0,2.6
Cleveland Cavaliers New York Knicks,2026-05-23,Evan Mobley,PRA (hitos),32+,0.0,3.0
Cleveland Cavaliers New York Knicks,2026-05-23,Evan Mobley,PRA (hitos),33+,0.0,3.5
Cleveland Cavaliers New York Knicks,2026-05-23,Evan Mobley,PRA (hitos),34+,0.0,4.1
Cleveland Cavaliers New York Knicks,2026-05-23,Josh Hart,PRA (hitos),23+,0.0,1.57
Cleveland Cavaliers New York Knicks,2026-05-23,Josh Hart,PRA (hitos),25+,0.0,1.95
Cleveland Cavaliers New York Knicks,2026-05-23,Josh Hart,PRA (hitos),27+,0.0,2.57
