partido,fecha,jugador,mercado,linea,handicap,cuota
New York Knicks Cleveland Cavaliers,2026-05-19,Mikal Bridges,Triples Intentados Más/Menos,Menos 4.5,4.5,1.78
New York Knicks Cleveland Cavaliers,2026-05-19,Sam Merrill,Triples Intentados Más/Menos,Más 4.5,4.5,1.91
New York Knicks Cleveland Cavaliers,2026-05-19,Sam Merrill,Triples Intentados Más/Menos,Menos 4.5,4.5,1.75
New York Knicks Cleveland Cavaliers,2026-05-19,Josh Hart,Triples Intentados Más/Menos,Más 4.5,4.5,1.67
New York Knicks Cleveland Cavaliers,2026-05-19,Josh Hart,Triples Intentados Más/Menos,Menos 4.5,4.5,1.65
New York Knicks Cleveland Cavaliers,2026-05-19,Karl-Anthony Towns,Triples Intentados Más/Menos,Más 3.5,3.5,1.98
New York Knicks Cleveland Cavaliers,2026-05-19,Karl-Anthony Towns,Triples Intentados Más/Menos,Menos 3.5,3.5,1.72
New York Knicks Cleveland Cavaliers,2026-05-19,Evan Mobley,Triples Intentados Más/Menos,Más 3.5,3.5,1.85
New York Knicks Cleveland Cavaliers,2026-05-19,Evan Mobley,Triples Intentados Más/Menos,Menos 3.5,3.5,1.82
New York Knicks Cleveland Cavaliers,2026-05-19,Dean Wade,Triples Intentados Más/Menos,Más 2.5,2.5,2.15
New York Knicks Cleveland Cavaliers,2026-05-19,Dean Wade,Triples Intentados Más/Menos,Menos 2.5,2.5,1.6
New York Knicks Cleveland Cavaliers,2026-05-19,Dennis Schroder,Triples Intentados Más/Menos,Más 1.5,1.5,1.82
New York Knicks Cleveland Cavaliers,2026-05-19,Dennis Schroder,Triples Intentados Más/Menos,Menos 1.5,1.5,1.85
New York Knicks Cleveland Cavaliers,2026-05-19,Jordan Clarkson,Triples Intentados Más/Menos,Más 1.5,1.5,2.32
New York Knicks Cleveland Cavaliers,2026-05-19,Jordan Clarkson,Triples Intentados Más/Menos,Menos 1.5,1.5,1.52
New York Knicks Cleveland Cavaliers,2026-05-19,Jose Alvarado,Triples Intentados Más/Menos,Más 1.5,1.5,1.6
New York Knicks Cleveland Cavaliers,2026-05-19,Jose Alvarado,Triples Intentados Más/Menos,Menos 1.5,1.5,2.15
New York Knicks Cleveland Cavaliers,2026-05-19,Jalen Brunson,Tiros2 Intentados Más/Menos,Más 13.5,13.5,1.88
New York Knicks Cleveland Cavaliers,2026-05-19,Jalen Brunson,Tiros2 Intentados Más/Menos,Menos 13.5,13.5,1.8
New York Knicks Cleveland Cavaliers,2026-05-19,Donovan Mitchell,Tiros2 Intentados Más/Menos,Más 11.5,11.5,1.75
New York Knicks Cleveland Cavaliers,2026-05-19,Donovan Mitchell,Tiros2 Intentados Más/Menos,Menos 11.5,11.5,1.93
New York Knicks Cleveland Cavaliers,2026-05-19,Evan Mobley,Tiros2 Intentados Más/Menos,Más 8.5,8.5,2.0
New York Knicks Cleveland Cavaliers,2026-05-19,Evan Mobley,Tiros2 Intentados Más/Menos,Menos 8.5,8.5,1.7
New York Knicks Cleveland Cavaliers,2026-05-19,Jarrett Allen,Tiros2 Intentados Más/Menos,Más 8.5,8.5,1.78
New York Knicks Cleveland Cavaliers,2026-05-19,Jarrett Allen,Tiros2 Intentados Más/Menos,Menos 8.5,8.5,1.9
New York Knicks Cleveland Cavaliers,2026-05-19,Karl-Anthony Towns,Tiros2 Intentados Más/Menos,Más 8.5,8.5,1.67
New York Knicks Cleveland Cavaliers,2026-05-19,Karl-Anthony Towns,Tiros2 Intentados Más/Menos,Menos 8.5,8.5,2.02
New York Knicks Cleveland Cavaliers,2026-05-19,James Harden,Tiros2 Intentados Más/Menos,Más 6.5,6.5,2.05
New York Knicks Cleveland Cavaliers,2026-05-19,James Harden,Tiros2 Intentados Más/Menos,Menos 6.5,6.5,1.65
New York Knicks Cleveland Cavaliers,2026-05-19,OG Anunoby,Tiros2 Intentados Más/Menos,Más 6.5,6.5,2.1
New York Knicks Cleveland Cavaliers,2026-05-19,OG Anunoby,Tiros2 Intentados Más/Menos,Menos 6.5,6.5,1.62
New York Knicks Cleveland Cavaliers,2026-05-19,Mikal Bridges,Tiros2 Intentados Más/Menos,Más 6.5,6.5,1.9
New York Knicks Cleveland Cavaliers,2026-05-19,Mikal Bridges,Tiros2 Intentados Más/Menos,Menos 6.5,6.5,1.78
New York Knicks Cleveland Cavaliers,2026-05-19,Josh Hart,Tiros2 Intentados Más/Menos,Más 5.5,5.5,1.67
New York Knicks Cleveland Cavaliers,2026-05-19,Josh Hart,Tiros2 Intentados Más/Menos,Menos 5.5,5.5,2.02
New York Knicks Cleveland Cavaliers,2026-05-19,Mitchell Robinson,Tiros2 Intentados Más/Menos,Más 2.5,2.5,1.57
New York Knicks Cleveland Cavaliers,2026-05-19,Mitchell Robinson,Tiros2 Intentados Más/Menos,Menos 2.5,2.5,2.2
New York Knicks Cleveland Cavaliers,2026-05-19,Dennis Schroder,Tiros2 Intentados Más/Menos,Más 2.5,2.5,1.72
New York Knicks Cleveland Cavaliers,2026-05-19,Dennis Schroder,Tiros2 Intentados Más/Menos,Menos 2.5,2.5,1.98
New York Knicks Cleveland Cavaliers,2026-05-19,Jordan Clarkson,Tiros2 Intentados Más/Menos,Más 2.5,2.5,1.65
New York Knicks Cleveland Cavaliers,2026-05-19,Jordan Clarkson,Tiros2 Intentados Más/Menos,Menos 2.5,2.5,2.05
New York Knicks Cleveland Cavaliers,2026-05-19,Miles McBride,Tiros2 Intentados Más/Menos,Más 1.5,1.5,1.53
New York Knicks Cleveland Cavaliers,2026-05-19,Miles McBride,Tiros2 Intentados Más/Menos,Menos 1.5,1.5,2.3
New York Knicks Cleveland Cavaliers,2026-05-19,Max Strus,Tiros2 Intentados Más/Menos,Más 1.5,1.5,1.75
New York Knicks Cleveland Cavaliers,2026-05-19,Max Strus,Tiros2 Intentados Más/Menos,Menos 1.5,1.5,1.93
New York Knicks Cleveland Cavaliers,2026-05-19,Sam Merrill,Tiros2 Intentados Más/Menos,Más 1.5,1.5,2.52
New York Knicks Cleveland Cavaliers,2026-05-19,Sam Merrill,Tiros2 Intentados Más/Menos,Menos 1.5,1.5,1.44
New York Knicks Cleveland Cavaliers,2026-05-19,Dean Wade,Tiros2 Intentados Más/Menos,Más 0.5,0.5,1.5
New York Knicks Cleveland Cavaliers,2026-05-19,Dean Wade,Tiros2 Intentados Más/Menos,Menos 0.5,0.5,2.35
New York Knicks Cleveland Cavaliers,2026-05-19,Donovan Mitchell,Tiros Campo Intentados Más/Menos,Más 20.5,20.5,1.98
New York Knicks Cleveland Cavaliers,2026-05-19,Donovan Mitchell,Tiros Campo Intentados Más/Menos,Menos 20.5,20.5,1.7
New York Knicks Cleveland Cavaliers,2026-05-19,Jalen Brunson,Tiros Campo Intentados Más/Menos,Más 20.5,20.5,1.78
New York Knicks Cleveland Cavaliers,2026-05-19,Jalen Brunson,Tiros Campo Intentados Más/Menos,Menos 20.5,20.5,1.9
New York Knicks Cleveland Cavaliers,2026-05-19,James Harden,Tiros Campo Intentados Más/Menos,Más 13.5,13.5,1.85
New York Knicks Cleveland Cavaliers,2026-05-19,James Harden,Tiros Campo Intentados Más/Menos,Menos 13.5,13.5,1.82
New York Knicks Cleveland Cavaliers,2026-05-19,Karl-Anthony Towns,Tiros Campo Intentados Más/Menos,Más 12.5,12.5,1.82
New York Knicks Cleveland Cavaliers,2026-05-19,Karl-Anthony Towns,Tiros Campo Intentados Más/Menos,Menos 12.5,12.5,1.85
New York Knicks Cleveland Cavaliers,2026-05-19,OG Anunoby,Tiros Campo Intentados Más/Menos,Más 12.5,12.5,1.82
New York Knicks Cleveland Cavaliers,2026-05-19,OG Anunoby,Tiros Campo Intentados Más/Menos,Menos 12.5,12.5,1.85
New York Knicks Cleveland Cavaliers,2026-05-19,Evan Mobley,Tiros Campo Intentados Más/Menos,Más 11.5,11.5,1.72
New York Knicks Cleveland Cavaliers,2026-05-19,Evan Mobley,Tiros Campo Intentados Más/Menos,Menos 11.5,11.5,1.98
New York Knicks Cleveland Cavaliers,2026-05-19,Mikal Bridges,Tiros Campo Intentados Más/Menos,Más 10.5,10.5,1.7
New York Knicks Cleveland Cavaliers,2026-05-19,Mikal Bridges,Tiros Campo Intentados Más/Menos,Menos 10.5,10.5,2.0
New York Knicks Cleveland Cavaliers,2026-05-19,Josh Hart,Tiros Campo Intentados Más/Menos,Más 10.5,10.5,1.83
New York Knicks Cleveland Cavaliers,2026-05-19,Josh Hart,Tiros Campo Intentados Más/Menos,Menos 10.5,10.5,1.83
New York Knicks Cleveland Cavaliers,2026-05-19,Jarrett Allen,Tiros Campo Intentados Más/Menos,Más 8.5,8.5,1.75
New York Knicks Cleveland Cavaliers,2026-05-19,Jarrett Allen,Tiros Campo Intentados Más/Menos,Menos 8.5,8.5,1.93
New York Knicks Cleveland Cavaliers,2026-05-19,Max Strus,Tiros Campo Intentados Más/Menos,Más 7.5,7.5,1.7
New York Knicks Cleveland Cavaliers,2026-05-19,Max Strus,Tiros Campo Intentados Más/Menos,Menos 7.5,7.5,1.98
New York Knicks Cleveland Cavaliers,2026-05-19,Miles McBride,Tiros Campo Intentados Más/Menos,Más 6.5,6.5,1.67
New York Knicks Cleveland Cavaliers,2026-05-19,Miles McBride,Tiros Campo Intentados Más/Menos,Menos 6.5,6.5,2.02
New York Knicks Cleveland Cavaliers,2026-05-19,Sam Merrill,Tiros Campo Intentados Más/Menos,Más 5.5,5.5,1.78
New York Knicks Cleveland Cavaliers,2026-05-19,Sam Merrill,Tiros Campo Intentados Más/Menos,Menos 5.5,5.5,1.9
New York Knicks Cleveland Cavaliers,2026-05-19,Dennis Schroder,Tiros Campo Intentados Más/Menos,Más 4.5,4.5,1.87
New York Knicks Cleveland Cavaliers,2026-05-19,Dennis Schroder,Tiros Campo Intentados Más/Menos,Menos 4.5,4.5,1.8
New York Knicks Cleveland Cavaliers,2026-05-19,Jordan Clarkson,Tiros Campo Intentados Más/Menos,Más 4.5,4.5,1.95
New York Knicks Cleveland Cavaliers,2026-05-19,Jordan Clarkson,Tiros Campo Intentados Más/Menos,Menos 4.5,4.5,1.72
New York Knicks Cleveland Cavaliers,2026-05-19,Mitchell Robinson,Tiros Campo Intentados Más/Menos,Más 3.5,3.5,2.22
New York Knicks Cleveland Cavaliers,2026-05-19,Mitchell Robinson,Tiros Campo Intentados Más/Menos,Menos 3.5,3.5,1.57
New York Knicks Cleveland Cavaliers,2026-05-19,Jose Alvarado,Tiros Campo Intentados Más/Menos,Más 2.5,2.5,1.75
New York Knicks Cleveland Cavaliers,2026-05-19,Jose Alvarado,Tiros Campo Intentados Más/Menos,Menos 2.5,2.5,1.93
New York Knicks Cleveland Cavaliers,2026-05-19,Donovan Mitchell,Tiros Libres Intentados Más/Menos,Más 6.5,6.5,1.9
New York Knicks Cleveland Cavaliers,2026-05-19,Donovan Mitchell,Tiros Libres Intentados Más/Menos,Menos 6.5,6.5,1.78
New York Knicks Cleveland Cavaliers,2026-05-19,Jalen Brunson,Tiros Libres Intentados Más/Menos,Más 6.5,6.5,1.78
New York Knicks Cleveland Cavaliers,2026-05-19,Jalen Brunson,Tiros Libres Intentados Más/Menos,Menos 6.5,6.5,1.88
New York Knicks Cleveland Cavaliers,2026-05-19,James Harden,Tiros Libres Intentados Más/Menos,Más 6.5,6.5,1.93
New York Knicks Cleveland Cavaliers,2026-05-19,James Harden,Tiros Libres Intentados Más/Menos,Menos 6.5,6.5,1.75
New York Knicks Cleveland Cavaliers,2026-05-19,Karl-Anthony Towns,Tiros Libres Intentados Más/Menos,Más 5.5,5.5,1.95
New York Knicks Cleveland Cavaliers,2026-05-19,Karl-Anthony Towns,Tiros Libres Intentados Más/Menos,Menos 5.5,5.5,1.72
New York Knicks Cleveland Cavaliers,2026-05-19,Evan Mobley,Tiros Libres Intentados Más/Menos,Más 3.5,3.5,1.65
New York Knicks Cleveland Cavaliers,2026-05-19,Evan Mobley,Tiros Libres Intentados Más/Menos,Menos 3.5,3.5,2.07
New York Knicks Cleveland Cavaliers,2026-05-19,Jarrett Allen,Tiros Libres Intentados Más/Menos,Más 3.5,3.5,1.62
New York Knicks Cleveland Cavaliers,2026-05-19,Jarrett Allen,Tiros Libres Intentados Más/Menos,Menos 3.5,3.5,2.12
New York Knicks Cleveland Cavaliers,2026-05-19,OG Anunoby,Tiros Libres Intentados Más/Menos,Más 2.5,2.5,1.9
New York Knicks Cleveland Cavaliers,2026-05-19,OG Anunoby,Tiros Libres Intentados Más/Menos,Menos 2.5,2.5,1.78
New York Knicks Cleveland Cavaliers,2026-05-19,Mitchell Robinson,Tiros Libres Intentados Más/Menos,Más 2.5,2.5,2.3
New York Knicks Cleveland Cavaliers,2026-05-19,Mitchell Robinson,Tiros Libres Intentados Más/Menos,Menos 2.5,2.5,1.52
New York Knicks Cleveland Cavaliers,2026-05-19,Mikal Bridges,Tiros Libres Intentados Más/Menos,Más 1.5,1.5,1.67
New York Knicks Cleveland Cavaliers,2026-05-19,Mikal Bridges,Tiros Libres Intentados Más/Menos,Menos 1.5,1.5,2.02
New York Knicks Cleveland Cavaliers,2026-05-19,Josh Hart,Tiros Libres Intentados Más/Menos,Más 1.5,1.5,1.47
New York Knicks Cleveland Cavaliers,2026-05-19,Josh Hart,Tiros Libres Intentados Más/Menos,Menos 1.5,1.5,2.42
New York Knicks Cleveland Cavaliers,2026-05-19,Dennis Schroder,Tiros Libres Intentados Más/Menos,Más 1.5,1.5,1.78
New York Knicks Cleveland Cavaliers,2026-05-19,Dennis Schroder,Tiros Libres Intentados Más/Menos,Menos 1.5,1.5,1.9
New York Knicks Cleveland Cavaliers,2026-05-19,Miles McBride,Tiros Libres Intentados Más/Menos,Más 0.5,0.5,2.35
New York Knicks Cleveland Cavaliers,2026-05-19,Miles McBride,Tiros Libres Intentados Más/Menos,Menos 0.5,0.5,1.5
New York Knicks Cleveland Cavaliers,2026-05-19,Max Strus,Tiros Libres Intentados Más/Menos,Más 0.5,0.5,2.32
New York Knicks Cleveland Cavaliers,2026-05-19,Max Strus,Tiros Libres Intentados Más/Menos,Menos 0.5,0.5,1.52
New York Knicks Cleveland Cavaliers,2026-05-19,Sam Merrill,Tiros Libres Intentados Más/Menos,Más 0.5,0.5,2.27
New York Knicks Cleveland Cavaliers,2026-05-19,Sam Merrill,Tiros Libres Intentados Más/Menos,Menos 0.5,0.5,1.53
New York Knicks Cleveland Cavaliers,2026-05-19,Jordan Clarkson,Tiros Libres Intentados Más/Menos,Más 0.5,0.5,2.05
New York Knicks Cleveland Cavaliers,2026-05-19,Jordan Clarkson,Tiros Libres Intentados Más/Menos,Menos 0.5,0.5,1.65
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Shai Gilgeous-Alexander,Puntos (hitos),26+,0.0,1.47
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Shai Gilgeous-Alexander,Puntos (hitos),27+,0.0,1.6
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Shai Gilgeous-Alexander,Puntos (hitos),28+,0.0,1.75
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Shai Gilgeous-Alexander,Puntos (hitos),29+,0.0,1.93
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Shai Gilgeous-Alexander,Puntos (hitos),30+,0.0,2.15
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Shai Gilgeous-Alexander,Puntos (hitos),31+,0.0,2.4
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Shai Gilgeous-Alexander,Puntos (hitos),32+,0.0,2.72
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Shai Gilgeous-Alexander,Puntos (hitos),33+,0.0,3.1
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Shai Gilgeous-Alexander,Puntos (hitos),34+,0.0,3.55
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Victor Wembanyama,Puntos (hitos),23+,0.0,1.44
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Victor Wembanyama,Puntos (hitos),24+,0.0,1.57
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Victor Wembanyama,Puntos (hitos),25+,0.0,1.72
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Victor Wembanyama,Puntos (hitos),26+,0.0,1.9
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Victor Wembanyama,Puntos (hitos),27+,0.0,2.12
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Victor Wembanyama,Puntos (hitos),28+,0.0,2.4
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Victor Wembanyama,Puntos (hitos),29+,0.0,2.72
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Victor Wembanyama,Puntos (hitos),30+,0.0,3.1
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Victor Wembanyama,Puntos (hitos),31+,0.0,3.6
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Jalen Williams,Puntos (hitos),15+,0.0,1.33
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Jalen Williams,Puntos (hitos),16+,0.0,1.45
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Jalen Williams,Puntos (hitos),17+,0.0,1.6
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Jalen Williams,Puntos (hitos),18+,0.0,1.8
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Jalen Williams,Puntos (hitos),19+,0.0,2.05
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Jalen Williams,Puntos (hitos),20+,0.0,2.35
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Jalen Williams,Puntos (hitos),21+,0.0,2.7
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Jalen Williams,Puntos (hitos),22+,0.0,3.15
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Jalen Williams,Puntos (hitos),23+,0.0,3.75
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Stephon Castle,Puntos (hitos),15+,0.0,1.5
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Stephon Castle,Puntos (hitos),16+,0.0,1.67
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Stephon Castle,Puntos (hitos),17+,0.0,1.88
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Stephon Castle,Puntos (hitos),18+,0.0,2.15
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Stephon Castle,Puntos (hitos),19+,0.0,2.5
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Stephon Castle,Puntos (hitos),20+,0.0,2.9
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Stephon Castle,Puntos (hitos),21+,0.0,3.4
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Stephon Castle,Puntos (hitos),22+,0.0,4.0
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Stephon Castle,Puntos (hitos),23+,0.0,4.8
Oklahoma City Thunder San Antonio Spurs,2026-05-20,De'Aaron Fox,Puntos (hitos),12+,0.0,1.4
Oklahoma City Thunder San Antonio Spurs,2026-05-20,De'Aaron Fox,Puntos (hitos),13+,0.0,1.55
Oklahoma City Thunder San Antonio Spurs,2026-05-20,De'Aaron Fox,Puntos (hitos),14+,0.0,1.75
Oklahoma City Thunder San Antonio Spurs,2026-05-20,De'Aaron Fox,Puntos (hitos),15+,0.0,2.0
Oklahoma City Thunder San Antonio Spurs,2026-05-20,De'Aaron Fox,Puntos (hitos),16+,0.0,2.32
Oklahoma City Thunder San Antonio Spurs,2026-05-20,De'Aaron Fox,Puntos (hitos),17+,0.0,2.7
Oklahoma City Thunder San Antonio Spurs,2026-05-20,De'Aaron Fox,Puntos (hitos),18+,0.0,3.2
Oklahoma City Thunder San Antonio Spurs,2026-05-20,De'Aaron Fox,Puntos (hitos),19+,0.0,3.8
Oklahoma City Thunder San Antonio Spurs,2026-05-20,De'Aaron Fox,Puntos (hitos),20+,0.0,4.65
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Chet Holmgren,Puntos (hitos),12+,0.0,1.44
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Chet Holmgren,Puntos (hitos),14+,0.0,1.82
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Chet Holmgren,Puntos (hitos),16+,0.0,2.4
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Chet Holmgren,Puntos (hitos),18+,0.0,3.4
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Chet Holmgren,Puntos (hitos),20+,0.0,4.9
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Chet Holmgren,Puntos (hitos),22+,0.0,7.0
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Chet Holmgren,Puntos (hitos),24+,0.0,10.0
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Chet Holmgren,Puntos (hitos),26+,0.0,13.0
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Chet Holmgren,Puntos (hitos),28+,0.0,15.5
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Devin Vassell,Puntos (hitos),10+,0.0,1.39
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Devin Vassell,Puntos (hitos),11+,0.0,1.55
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Devin Vassell,Puntos (hitos),12+,0.0,1.75
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Devin Vassell,Puntos (hitos),13+,0.0,1.98
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Devin Vassell,Puntos (hitos),14+,0.0,2.3
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Devin Vassell,Puntos (hitos),15+,0.0,2.7
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Devin Vassell,Puntos (hitos),16+,0.0,3.2
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Devin Vassell,Puntos (hitos),17+,0.0,3.8
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Devin Vassell,Puntos (hitos),18+,0.0,4.6
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Ajay Mitchell,Puntos (hitos),9+,0.0,1.44
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Ajay Mitchell,Puntos (hitos),11+,0.0,1.88
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Ajay Mitchell,Puntos (hitos),13+,0.0,2.62
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Ajay Mitchell,Puntos (hitos),15+,0.0,3.85
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Ajay Mitchell,Puntos (hitos),17+,0.0,5.8
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Ajay Mitchell,Puntos (hitos),19+,0.0,8.75
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Ajay Mitchell,Puntos (hitos),21+,0.0,12.5
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Ajay Mitchell,Puntos (hitos),23+,0.0,15.5
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Ajay Mitchell,Puntos (hitos),25+,0.0,18.0
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Alex Caruso,Puntos (hitos),9+,0.0,1.52
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Alex Caruso,Puntos (hitos),10+,0.0,1.72
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Alex Caruso,Puntos (hitos),11+,0.0,2.0
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Alex Caruso,Puntos (hitos),12+,0.0,2.35
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Alex Caruso,Puntos (hitos),13+,0.0,2.75
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Alex Caruso,Puntos (hitos),14+,0.0,3.25
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Alex Caruso,Puntos (hitos),15+,0.0,3.85
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Alex Caruso,Puntos (hitos),16+,0.0,4.55
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Cason Wallace,Puntos (hitos),6+,0.0,1.47
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Cason Wallace,Puntos (hitos),7+,0.0,1.7
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Cason Wallace,Puntos (hitos),8+,0.0,2.02
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Cason Wallace,Puntos (hitos),9+,0.0,2.45
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Cason Wallace,Puntos (hitos),10+,0.0,3.0
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Cason Wallace,Puntos (hitos),11+,0.0,3.75
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Cason Wallace,Puntos (hitos),12+,0.0,4.75
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Cason Wallace,Puntos (hitos),13+,0.0,5.9
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Luguentz Dort,Puntos (hitos),5+,0.0,1.39
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Luguentz Dort,Puntos (hitos),6+,0.0,1.6
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Luguentz Dort,Puntos (hitos),7+,0.0,2.07
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Luguentz Dort,Puntos (hitos),8+,0.0,2.3
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Luguentz Dort,Puntos (hitos),9+,0.0,2.77
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Luguentz Dort,Puntos (hitos),10+,0.0,3.65
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Jared McCain,Puntos (hitos),4+,0.0,1.5
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Jared McCain,Puntos (hitos),5+,0.0,1.7
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Jared McCain,Puntos (hitos),6+,0.0,2.15
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Jared McCain,Puntos (hitos),7+,0.0,2.7
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Jared McCain,Puntos (hitos),8+,0.0,3.35
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Jared McCain,Puntos (hitos),9+,0.0,4.45
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Shai Gilgeous-Alexander,Puntos Más/Menos,Más 28.5,28.5,1.93
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Shai Gilgeous-Alexander,Puntos Más/Menos,Menos 28.5,28.5,1.82
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Victor Wembanyama,Puntos Más/Menos,Más 25.5,25.5,1.9
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Victor Wembanyama,Puntos Más/Menos,Menos 25.5,25.5,1.85
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Jalen Williams,Puntos Más/Menos,Más 17.5,17.5,1.8
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Jalen Williams,Puntos Más/Menos,Menos 17.5,17.5,1.95
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Stephon Castle,Puntos Más/Menos,Más 16.5,16.5,1.88
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Stephon Castle,Puntos Más/Menos,Menos 16.5,16.5,1.85
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Chet Holmgren,Puntos Más/Menos,Más 13.5,13.5,1.82
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Chet Holmgren,Puntos Más/Menos,Menos 13.5,13.5,1.93
Oklahoma City Thunder San Antonio Spurs,2026-05-20,De'Aaron Fox,Puntos Más/Menos,Más 13.5,13.5,1.75
Oklahoma City Thunder San Antonio Spurs,2026-05-20,De'Aaron Fox,Puntos Más/Menos,Menos 13.5,13.5,2.0
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Devin Vassell,Puntos Más/Menos,Más 12.5,12.5,1.98
Oklahoma City Thunder San Antonio Spurs,2026-05-20,Devin Vassell,Puntos Más/Menos,Menos 12.5,12.5,1.78
