created_at_utc,snapshot_id,book,partido,jugador,player_norm,game_norm,pred_player,player_id,team,pred_game,pred_game_norm,game_match,team_game_match,mercado_raw,linea_raw,stat_key,side,threshold,model_line,odds_decimal,pred_mean,pred_std,prob_model,prob_implied,edge_prob,ev,ev_pct,row_uid,pick_uid
2026-05-12T13:07:45+00:00,20260511_105223,betano,Los Angeles Lakers Oklahoma City Thunder,Isaiah Joe,isaiah joe,los angeles lakers oklahoma city thunder,Isaiah Joe,1630198,OKC,Los Angeles Lakers @ Oklahoma City Thunder,los angeles lakers oklahoma city thunder,1,1,PRA (hitos),8+,PRA,over,8,7.5,1.85,12.3629,6.1893,0.783977,0.540541,0.243436,0.450357,45.04,91a59bb4c1713d0476990f14cb14f039211edfc9,91a59bb4c1713d0476990f14cb14f039211edfc9|12.3629|6.1893
2026-05-12T13:07:45+00:00,20260511_105223,betano,Cleveland Cavaliers Detroit Pistons,Caris LeVert,caris levert,cleveland cavaliers detroit pistons,Caris LeVert,1627747,DET,Cleveland Cavaliers @ Detroit Pistons,cleveland cavaliers detroit pistons,1,1,Triples (hitos),1+,3PM,over,1,0.5,2.18,0.897561,0.9642,0.659948,0.458716,0.201233,0.438688,43.87,9d09dd43a4edef7f8cf638e5eb5fcafa6af885a0,9d09dd43a4edef7f8cf638e5eb5fcafa6af885a0|0.8976|0.9642
2026-05-12T13:07:45+00:00,20260511_105223,betano,Los Angeles Lakers Oklahoma City Thunder,Isaiah Joe,isaiah joe,los angeles lakers oklahoma city thunder,Isaiah Joe,1630198,OKC,Los Angeles Lakers @ Oklahoma City Thunder,los angeles lakers oklahoma city thunder,1,1,Puntos (hitos),6+,PTS,over,6,5.5,1.87,9.0266,4.8341,0.767160,0.534759,0.232401,0.434589,43.46,49c373b42d17246b33ed038eea61ff58e6e8bf53,49c373b42d17246b33ed038eea61ff58e6e8bf53|9.0266|4.8341
2026-05-12T13:07:45+00:00,20260511_105223,betano,Cleveland Cavaliers Detroit Pistons,Dennis Schroder,dennis schroder,cleveland cavaliers detroit pistons,Dennis Schröder,203471,CLE,Cleveland Cavaliers @ Detroit Pistons,cleveland cavaliers detroit pistons,1,1,PRA (hitos),11+,PRA,over,11,10.5,1.78,15.6861,6.1893,0.798960,0.561798,0.237163,0.422150,42.21,afdb2eca46ec2c0fbbc3c24f4c49476c3ad42e29,afdb2eca46ec2c0fbbc3c24f4c49476c3ad42e29|15.6861|6.1893
2026-05-12T13:07:45+00:00,20260511_105223,betano,San Antonio Spurs Minnesota Timberwolves,Terrence Shannon Jr.,terrence shannon jr,san antonio spurs minnesota timberwolves,Terrence Shannon Jr.,1630545,MIN,San Antonio Spurs @ Minnesota Timberwolves,san antonio spurs minnesota timberwolves,1,1,Puntos (hitos),7+,PTS,over,7,6.5,1.52,13.6631,4.8341,0.930802,0.657895,0.272908,0.414819,41.48,778639e3e6edc53a6d0bd82e980e3d4c0dd9dc9f,778639e3e6edc53a6d0bd82e980e3d4c0dd9dc9f|13.6631|4.8341
2026-05-12T13:07:45+00:00,20260511_105223,betano,Los Angeles Lakers Oklahoma City Thunder,Jared McCain,jared mccain,los angeles lakers oklahoma city thunder,Jared McCain,1642272,OKC,Los Angeles Lakers @ Oklahoma City Thunder,los angeles lakers oklahoma city thunder,1,1,PRA (hitos),7+,PRA,over,7,6.5,1.8,11.2718,6.1893,0.779639,0.555556,0.224084,0.403350,40.34,7d04aa1b878b6ad16a524c2ade72bce78034f90c,7d04aa1b878b6ad16a524c2ade72bce78034f90c|11.2718|6.1893
2026-05-12T13:07:45+00:00,20260511_105223,betano,Cleveland Cavaliers Detroit Pistons,Jaylon Tyson,jaylon tyson,cleveland cavaliers detroit pistons,Jaylon Tyson,1642281,CLE,Cleveland Cavaliers @ Detroit Pistons,cleveland cavaliers detroit pistons,1,1,RA (hitos),5+,RA,over,5,4.5,2.02,5.85557,2.6976,0.692346,0.495050,0.197296,0.398539,39.85,57a1ba571221128d127bd98e77622cd5111be08d,57a1ba571221128d127bd98e77622cd5111be08d|5.8556|2.6976
2026-05-12T13:07:45+00:00,20260511_105223,betano,Cleveland Cavaliers Detroit Pistons,Duncan Robinson,duncan robinson,cleveland cavaliers detroit pistons,Duncan Robinson,1629130,DET,Cleveland Cavaliers @ Detroit Pistons,cleveland cavaliers detroit pistons,1,1,Rebotes (hitos),3+,REB,over,3,2.5,1.91,3.70843,1.9667,0.730540,0.523560,0.206979,0.395330,39.53,d1475fd11a4f313a86ad983034121d4375e2b021,d1475fd11a4f313a86ad983034121d4375e2b021|3.7084|1.9667
2026-05-12T13:07:45+00:00,20260511_105223,betano,Cleveland Cavaliers Detroit Pistons,Dennis Schroder,dennis schroder,cleveland cavaliers detroit pistons,Dennis Schröder,203471,CLE,Cleveland Cavaliers @ Detroit Pistons,cleveland cavaliers detroit pistons,1,1,Puntos (hitos),7+,PTS,over,7,6.5,1.91,9.44399,4.8341,0.728739,0.523560,0.205179,0.391892,39.19,392ae71195ca14cca0793de0d22a632ce1000f0b,392ae71195ca14cca0793de0d22a632ce1000f0b|9.4440|4.8341
2026-05-12T13:07:45+00:00,20260511_105223,betano,San Antonio Spurs Minnesota Timberwolves,Julius Randle,julius randle,san antonio spurs minnesota timberwolves,Julius Randle,203944,MIN,San Antonio Spurs @ Minnesota Timberwolves,san antonio spurs minnesota timberwolves,1,1,PRA (hitos),26+,PRA,over,26,25.5,1.6,32.4312,6.1893,0.868615,0.625000,0.243615,0.389785,38.98,6c9025913982002291c22f4890d7a90b0cc06aee,6c9025913982002291c22f4890d7a90b0cc06aee|32.4312|6.1893
2026-05-12T13:07:45+00:00,20260511_105223,betano,San Antonio Spurs Minnesota Timberwolves,Jaden McDaniels,jaden mcdaniels,san antonio spurs minnesota timberwolves,Jaden McDaniels,1630183,MIN,San Antonio Spurs @ Minnesota Timberwolves,san antonio spurs minnesota timberwolves,1,1,Puntos (hitos),15+,PTS,over,15,14.5,1.9,17.4769,4.8341,0.730990,0.526316,0.204674,0.388880,38.89,b1d8773cf65cfe6c92cc8203e0a3838c3608ee8e,b1d8773cf65cfe6c92cc8203e0a3838c3608ee8e|17.4769|4.8341
2026-05-12T13:07:45+00:00,20260511_105223,betano,Cleveland Cavaliers Detroit Pistons,Caris LeVert,caris levert,cleveland cavaliers detroit pistons,Caris LeVert,1627747,DET,Cleveland Cavaliers @ Detroit Pistons,cleveland cavaliers detroit pistons,1,1,RA (hitos),3+,RA,over,3,2.5,1.95,3.99036,2.6976,0.709689,0.512821,0.196868,0.383893,38.39,b247bfc2b329709209caec8812802fed15e2b8e5,b247bfc2b329709209caec8812802fed15e2b8e5|3.9904|2.6976
2026-05-12T13:07:45+00:00,20260511_105223,betano,Cleveland Cavaliers Detroit Pistons,Jaylon Tyson,jaylon tyson,cleveland cavaliers detroit pistons,Jaylon Tyson,1642281,CLE,Cleveland Cavaliers @ Detroit Pistons,cleveland cavaliers detroit pistons,1,1,Asistencias (hitos),2+,AST,over,2,1.5,2.25,1.91914,1.4546,0.613382,0.444444,0.168938,0.380110,38.01,2231d9df6aa60c6ac5c869f643cf61081e76ef43,2231d9df6aa60c6ac5c869f643cf61081e76ef43|1.9191|1.4546
2026-05-12T13:07:45+00:00,20260511_105223,betano,Los Angeles Lakers Oklahoma City Thunder,Isaiah Joe,isaiah joe,los angeles lakers oklahoma city thunder,Isaiah Joe,1630198,OKC,Los Angeles Lakers @ Oklahoma City Thunder,los angeles lakers oklahoma city thunder,1,1,Rebotes (hitos),2+,REB,over,2,1.5,2.07,2.33896,1.9667,0.665158,0.483092,0.182066,0.376876,37.69,f2847429f2386c070a1c35be87cd5e12b4e7d8f1,f2847429f2386c070a1c35be87cd5e12b4e7d8f1|2.3390|1.9667
